Slice	X	Y	AREA
387	67	80	199
388	61	82	195
389	52	88	177
390	51	89	157
391	46	88	154
392	47	87	148
393	46	87	153
394	46	88	148
395	46	89	139
396	47	89	145
397	47	90	146
398	47	88	159
399	47	88	158
400	46	89	158
401	46	88	168
402	46	88	166
403	46	88	166
404	46	88	169
405	47	89	152
406	48	88	166
407	49	87	157
408	51	84	147
409	56	83	172
410	65	84	170
411	76	84	174
412	83	87	174
413	83	87	170
414	84	87	147
415	84	85	142
416	84	84	160
417	85	84	161
418	85	84	164
419	85	84	163
420	85	85	142
421	88	85	146
422	89	86	150
423	89	87	148
424	88	87	155
425	88	87	152
426	88	87	155
427	87	88	158
428	82	91	168
429	76	91	151
430	64	92	167
431	56	93	172
432	51	92	139
433	51	93	156
434	51	93	154
435	50	93	146
436	51	93	151
437	51	93	155
438	51	93	158
439	52	92	160
440	50	90	154
441	46	88	136
442	46	88	145
443	47	88	153
444	47	88	155
445	48	87	154
446	48	87	159
447	48	87	154
448	50	84	149
449	52	84	157
450	54	83	158
451	57	83	173
452	63	79	187
453	68	75	189
454	68	73	194
455	69	69	146
456	69	52	121
456	70	63	44	f
457	69	44	162
458	71	34	173
459	73	24	174
460	75	21	172
461	78	18	166
462	84	16	155
463	92	14	162
464	100	15	171
465	108	20	146
466	113	21	141
467	114	19	119
468	114	19	101
469	113	19	108
470	114	19	102
471	113	19	113
472	114	21	142
473	114	23	133
474	114	23	134
475	113	22	128
476	113	22	126
477	113	22	131
478	113	21	137
479	114	20	130
480	114	19	104
481	114	19	104
482	114	19	102
483	114	20	99
484	104	19	146
485	98	16	162
486	94	17	170
487	94	18	169
488	95	19	171
489	95	18	170
490	94	18	163
491	94	16	178
492	94	16	178
493	94	16	169
494	94	15	180
495	95	16	169
496	94	18	160
497	93	19	138
498	93	19	141
499	93	18	165
500	95	18	163
501	96	18	162
502	98	19	155
503	105	20	160
504	110	20	147
505	110	19	96
506	110	19	93
507	108	20	99
508	102	17	148
509	97	15	156
510	95	14	166
511	93	17	175
512	93	16	171
513	97	16	162
514	102	20	157
515	108	21	150
516	113	21	130
517	113	20	92
518	112	20	103
519	111	21	111
520	113	24	146
521	117	38	148
522	119	52	175
523	121	60	174
524	120	66	180
525	116	74	186
526	115	82	184
527	113	86	156
528	112	87	178
529	106	91	170
530	102	91	121
530	91	91	37	f
531	84	91	137
532	77	90	166
533	57	93	183
534	53	92	155
535	53	92	155
536	51	91	170
537	52	91	164
538	51	88	163
539	48	88	159
540	48	87	143
541	50	84	145
542	52	84	162
543	56	83	162
544	63	82	172
545	67	80	162
546	67	80	152
547	67	80	152
548	67	80	150
549	67	80	150
550	67	80	150
551	66	81	162
552	66	81	164
553	66	81	166
554	66	81	165
555	66	81	166
556	65	78	145
557	66	73	163
558	64	56	53
558	65	63	49	f
559	64	50	111
560	65	37	132
561	68	28	145
562	69	21	160
563	69	19	166
564	62	15	168
565	49	15	174
566	38	18	173
567	31	20	176
568	26	23	154
569	24	23	160
570	19	22	182
