Slice	X	Y	AREA
213	50	86	156
214	53	85	171
215	64	79	173
216	68	76	162
217	71	71	158
218	70	70	142
219	71	67	111
219	69	57	30	f
220	70	65	80
220	70	55	53	f
221	68	52	108
222	67	44	150
223	65	31	130
224	65	32	126
225	62	24	173
226	60	19	166
227	60	19	156
228	60	19	164
229	59	18	168
230	59	18	166
231	60	20	145
232	61	21	165
233	66	17	144
234	69	15	156
235	72	14	137
236	73	15	125
237	78	13	169
238	75	15	114
238	85	11	47	f
239	73	15	105
240	74	15	129
241	74	15	128
242	74	16	129
243	72	16	125
244	73	15	145
245	72	16	134
246	72	16	130
247	73	16	126
248	73	16	120
249	74	16	125
250	74	16	127
251	75	17	126
252	83	18	151
253	86	19	158
254	91	18	109
255	94	18	71
255	107	13	35	f
256	95	18	64
256	107	12	41	f
257	95	19	50
258	114	17	60
259	117	16	118
260	117	16	109
261	117	16	106
262	111	16	74
263	109	15	43
264	109	15	NP
265	109	15	NP
266	119	32	32
267	120	33	58
268	120	33	57
269	118	34	63
270	118	35	71
271	115	38	124
272	115	43	173
273	115	51	174
274	114	66	181
275	113	77	168
276	110	86	165
277	106	89	167
278	104	90	165
279	104	89	142
280	99	91	145
281	93	90	146
282	85	92	142
283	80	91	166
284	69	91	161
285	60	87	158
286	59	87	172
287	60	87	164
288	62	87	154
289	63	87	139
290	63	82	143
291	64	74	172
292	66	71	178
293	66	71	160
294	65	71	158
295	65	71	149
296	65	71	151
297	65	71	150
298	65	71	144
299	65	71	146
300	65	71	150
301	65	71	153
302	67	69	140
303	68	66	99
303	69	57	31	f
304	68	54	78
304	68	64	67	f
305	67	51	133
306	66	43	128
307	64	36	121
308	63	26	156
309	59	18	153
310	58	17	141
311	57	17	126
312	51	17	147
313	49	17	155
314	39	20	148
315	34	22	179
316	32	22	182
317	25	22	180
318	25	22	177
319	23	24	173
320	22	25	171
321	22	25	181
322	23	25	171
323	21	26	137
324	20	24	122
325	20	25	121
326	20	25	121
327	20	28	137
328	20	29	140
329	20	30	147
330	20	29	137
331	20	29	147
332	21	29	149
333	20	28	148
334	20	29	149
335	20	28	144
336	19	25	75
336	21	35	75	f
337	19	29	138
338	19	27	123
339	19	25	116
340	19	25	122
341	21	24	137
342	20	23	152
343	22	20	166
344	30	18	165
345	37	16	158
346	42	14	132
347	42	14	125
348	41	15	141
349	42	16	118
350	42	15	141
351	41	16	135
352	41	15	136
353	42	15	128
354	44	16	97
355	44	17	94
356	45	18	127
357	44	17	103
358	44	17	125
359	44	17	130
360	44	16	104
361	44	16	100
362	43	16	109
363	43	16	106
364	46	16	83
365	47	17	67
366	48	15	59
367	47	20	91
368	46	20	94
369	44	20	135
370	46	19	105
371	46	18	93
372	43	18	140
373	33	21	170
374	26	22	181
375	25	22	173
376	24	21	186
377	23	20	188
378	22	18	196
379	20	17	198
380	20	16	200
381	20	16	187
382	27	20	171
383	24	25	155
384	22	25	159
385	22	26	151
386	22	29	132
387	21	30	128
388	21	48	159
389	22	60	164
390	22	67	157
391	22	77	161
392	22	82	162
393	18	85	176
394	17	86	165
395	17	85	155
396	16	87	184
397	16	88	172
398	16	88	179
399	17	86	157
400	18	84	149
401	17	82	151
402	17	82	153
403	18	84	161
404	16	87	190
405	16	89	179
406	16	88	181
407	17	87	171
408	16	87	182
409	18	87	152
410	20	86	143
411	20	86	144
412	24	90	114
413	29	91	90
413	41	91	34	f
414	31	91	63
414	42	91	62	f
415	43	92	86
415	32	91	43	f
416	44	90	115
417	51	88	159
418	53	86	147
419	55	85	155
420	62	81	161
421	68	75	169
422	70	72	175
423	71	71	157
424	71	72	155
425	71	72	154
426	71	72	152
427	71	71	164
428	71	71	159
429	71	71	164
430	71	71	158
431	71	71	157
432	70	70	159
433	69	69	149
434	69	68	173
435	68	69	168
436	68	70	164
437	68	69	163
438	70	70	144
439	70	70	148
440	70	70	146
441	69	70	150
442	69	69	158
443	69	69	157
444	70	70	137
445	70	70	145
446	70	70	139
447	70	70	142
448	70	70	143
449	71	70	149
450	70	70	146
451	70	70	147
452	70	70	153
453	68	68	144
454	68	68	150
455	68	68	150
456	68	69	142
457	66	71	169
458	66	71	164
459	66	72	161
460	64	75	153
461	65	81	159
462	67	86	149
463	72	90	154
464	75	89	152
465	84	89	152
466	84	88	151
467	84	88	152
468	85	88	159
469	85	87	156
470	86	86	137
471	86	86	148
472	86	86	143
473	86	87	134
474	86	86	140
475	87	85	150
476	87	85	155
477	85	87	130
478	85	87	134
479	85	87	137
480	86	87	148
481	86	87	147
482	86	87	148
483	86	87	139
484	85	87	138
485	85	87	144
486	85	87	144
487	85	87	146
488	84	87	146
489	83	87	154
490	80	86	150
491	77	86	146
492	72	88	157
493	63	93	174
494	57	93	190
495	59	93	168
496	57	93	175
497	58	93	177
498	54	93	190
499	54	93	187
500	55	92	174
501	55	91	179
502	51	87	175
503	48	87	153
504	48	88	141
505	49	86	157
506	49	87	157
507	54	86	166
508	54	86	157
509	54	86	160
510	54	86	164
511	54	86	165
512	54	85	170
513	54	85	168
514	56	84	158
515	58	85	162
516	66	85	162
517	73	88	171
518	76	90	156
519	75	90	149
520	74	89	145
521	72	89	144
522	71	88	158
523	73	86	154
524	75	85	163
525	82	84	140
526	84	83	139
527	83	83	137
528	89	85	143
529	90	86	132
530	90	86	142
531	89	87	146
532	89	88	131
533	89	88	135
534	89	88	142
535	89	87	142
536	89	87	144
537	89	87	144
538	89	87	146
539	89	87	144
540	89	87	146
541	89	86	134
542	88	87	154
543	86	90	161
544	81	93	158
545	82	93	145
546	82	93	144
547	82	93	139
548	82	93	142
549	82	93	148
550	82	93	149
551	82	93	151
552	82	92	137
553	83	93	132
554	82	93	152
555	82	93	150
556	82	93	149
557	82	93	149
558	82	93	144
559	82	93	129
560	82	93	140
561	82	93	136
562	82	93	148
563	82	92	147
564	81	92	151
565	81	92	152
566	81	92	149
567	82	93	144
568	82	93	140
569	82	92	155
570	82	92	148
571	82	92	153
572	82	92	147
573	81	92	150
574	81	92	148
575	82	92	140
576	82	93	143
577	82	93	145
578	82	93	142
579	82	93	144
580	82	93	141
581	83	93	138
582	83	93	143
583	83	93	145
584	83	93	146
585	83	93	146
586	83	93	135
587	83	93	140
588	82	92	151
589	82	92	153
590	82	92	156
591	82	92	152
592	82	92	148
593	82	92	149
594	82	92	149
595	82	92	148
596	82	92	148
597	82	92	148
598	82	92	150
599	82	92	146
600	82	92	150
601	82	92	151
602	82	92	149
603	82	92	152
604	82	93	151
605	82	93	135
606	82	93	141
607	81	93	146
608	79	94	181
609	77	94	180
610	76	93	190
611	68	93	187
612	60	92	162
613	54	90	184
614	52	89	169
615	51	89	158
616	51	89	156
617	51	89	158
618	51	89	154
619	51	90	162
620	51	90	160
621	50	91	152
622	51	89	136
623	47	87	133
624	47	87	140
625	48	85	143
626	50	84	154
627	53	83	163
628	55	83	166
629	62	80	163
630	67	71	166
631	67	69	138
632	67	68	124
633	68	66	106
634	68	66	117
635	68	67	118
636	68	66	109
637	67	66	101
638	68	66	108
638	66	56	30	f
639	67	66	98
639	66	55	51	f
640	66	48	132
641	64	31	132
642	64	23	146
643	64	20	140
644	63	19	153
645	63	19	160
646	62	21	160
647	62	22	159
648	63	22	159
649	63	22	149
650	62	21	164
651	65	21	151
652	66	18	139
653	68	18	167
654	73	14	127
655	75	15	140
656	76	15	149
657	74	15	121
658	76	14	83
658	86	15	58	f
659	90	14	117
660	91	13	139
661	90	13	138
662	90	13	132
663	91	13	142
664	100	13	138
665	114	13	153
666	114	13	152
667	115	12	167
668	112	12	138
669	110	12	127
670	111	14	131
671	114	16	135
672	115	17	130
673	115	17	132
674	109	14	99
675	109	14	60
676	109	14	NP
677	117	34	58
678	117	35	64
679	118	35	75
680	118	35	82
681	118	43	172
682	121	53	162
683	122	59	163
684	121	59	164
685	119	63	174
686	116	71	173
687	115	74	190
688	108	87	181
689	105	89	165
690	104	89	157
691	104	89	158
692	104	89	155
693	104	89	153
694	105	89	149
695	103	89	121
695	91	87	32	f
696	97	88	158
697	96	88	156
698	96	88	161
699	93	86	165
700	99	89	66
700	90	84	63	f
701	99	89	68
701	91	85	47	f
702	99	89	68
702	90	85	58	f
703	88	85	70
703	99	89	68	f
704	89	88	75
704	99	88	67	f
705	84	89	146
706	76	91	158
707	71	90	149
708	73	90	158
709	74	91	157
710	73	90	177
711	70	86	168
712	68	84	157
713	69	85	141
714	69	85	138
715	68	84	157
716	68	77	182
717	67	72	161
718	68	72	175
719	68	72	172
720	68	72	158
721	68	69	143
722	67	67	100
723	67	66	82
723	68	55	47	f
724	67	54	85
724	69	63	45	f
725	66	49	124
726	65	40	137
727	66	31	152
728	66	20	159
729	67	19	158
730	66	19	159
731	66	19	158
732	64	19	170
733	61	17	169
734	61	17	169
735	61	17	164
736	60	16	161
737	60	17	152
738	60	17	158
739	59	18	154
740	59	18	142
741	59	18	145
742	59	18	144
743	59	18	140
744	60	18	142
745	59	18	150
746	59	18	145
747	60	18	143
748	60	18	135
749	60	18	129
750	59	17	144
751	59	18	135
752	58	18	130
753	59	18	144
754	59	18	139
755	60	17	133
756	60	19	134
757	61	19	134
758	61	19	138
759	61	20	143
760	64	20	137
761	67	24	131
762	67	22	130
763	73	20	120
764	75	18	92
765	77	17	122
766	78	17	133
767	76	19	101
768	76	19	91
769	77	18	126
770	76	18	128
771	76	18	122
772	77	19	113
773	76	19	106
774	77	18	132
775	76	19	84
775	86	16	67	f
776	82	16	154
777	82	15	150
778	83	15	148
779	81	17	136
780	75	19	105
781	75	19	119
782	75	18	131
783	75	18	136
784	75	18	133
785	75	18	137
786	75	18	138
787	75	17	145
788	75	17	152
789	75	16	148
790	75	17	141
791	72	15	143
792	65	14	164
793	62	13	156
794	58	15	138
795	57	15	133
796	57	15	128
797	57	15	122
798	47	18	117
799	40	21	129
800	35	21	150
801	31	20	170
802	25	16	186
803	25	16	176
804	25	16	179
805	25	16	179
806	28	17	150
807	27	17	159
808	25	17	176
809	22	17	176
810	21	17	183
811	22	17	169
812	22	17	175
813	23	16	170
814	27	17	149
815	27	19	143
816	23	23	142
817	17	36	75
817	21	25	52	f
818	19	40	157
819	20	54	157
820	20	69	164
821	18	81	183
822	18	83	158
823	19	86	155
824	20	87	149
825	20	88	141
826	19	87	141
827	18	86	158
828	17	87	160
829	16	89	172
830	16	90	177
831	16	90	178
832	20	86	151
833	22	87	141
834	27	89	118
835	34	89	128
836	41	87	73
836	32	90	58	f
837	42	88	79
837	33	90	36	f
838	44	86	120
839	44	86	115
840	43	86	113
841	43	86	110
842	40	87	109
843	40	87	62
844	41	87	61
845	37	88	81
846	39	87	37
847	39	87	33
848	40	86	49
849	41	86	59
849	33	89	42	f
850	32	88	53
850	42	87	45	f
851	42	88	74
851	33	88	48	f
852	45	91	142
853	51	90	169
854	60	91	174
855	69	92	177
856	79	91	153
857	80	92	155
858	80	92	155
859	80	92	153
860	85	88	137
861	85	89	144
862	85	88	145
863	85	89	141
864	85	89	144
865	84	89	137
866	88	88	128
867	88	89	145
868	85	91	141
869	85	92	135
870	84	92	135
871	84	92	132
872	84	92	133
873	84	91	139
874	84	91	143
875	84	91	142
876	84	91	141
877	84	91	142
878	84	91	142
879	84	92	141
880	80	93	156
881	74	93	151
882	71	93	165
883	71	93	163
884	71	93	161
885	71	93	165
886	71	93	150
887	68	93	161
888	57	92	153
889	51	92	153
890	51	92	155
891	51	92	155
892	51	92	158
893	52	92	145
894	51	92	146
895	51	93	162
896	50	93	171
897	50	94	152
898	51	94	162
899	54	93	161
900	53	91	169
901	49	90	147
902	47	87	150
903	46	87	155
904	46	87	153
905	46	87	154
906	46	87	153
907	46	87	133
908	47	87	142
909	49	86	152
910	52	82	155
911	52	82	132
912	52	83	139
913	52	83	135
914	54	83	168
915	54	83	157
916	54	83	169
917	54	83	166
918	54	83	165
919	54	84	151
920	56	84	158
921	56	85	161
922	56	84	163
923	56	84	163
924	57	84	171
925	58	84	168
926	58	84	168
927	58	84	170
928	58	84	171
929	58	84	168
930	58	84	171
931	58	84	173
932	58	84	174
933	55	84	144
934	56	83	161
935	56	83	159
936	56	84	152
937	57	84	172
938	65	84	178
939	72	84	159
940	76	84	185
941	78	84	184
942	76	85	153
943	74	85	145
944	73	85	151
945	73	85	155
946	73	85	159
947	72	82	162
948	68	77	155
949	68	78	162
950	69	79	155
951	69	80	162
952	59	86	165
953	52	92	155
954	52	92	140
955	52	92	137
956	52	92	142
957	52	92	151
958	51	93	161
959	51	92	155
960	48	90	164
961	47	88	131
962	47	87	143
963	49	85	153
964	50	83	151
965	50	82	153
966	50	83	156
967	49	83	153
968	50	83	141
969	51	83	150
970	51	83	152
971	51	83	149
972	51	83	149
973	50	83	144
974	50	83	147
975	49	83	135
976	50	83	134
977	50	83	144
978	50	83	134
979	50	83	133
980	49	83	128
981	50	83	138
982	50	83	146
983	49	83	134
984	49	83	144
985	49	82	158
986	50	83	145
987	50	83	137
988	50	83	140
989	50	83	140
990	49	83	145
991	50	83	152
992	50	83	149
993	50	83	149
994	50	82	147
995	49	83	137
996	50	83	137
997	49	83	136
998	50	82	141
999	50	82	139
1000	49	82	136
1001	49	83	139
1002	50	82	155
1003	50	83	145
1004	49	83	156
1005	50	83	144
1006	50	83	146
1007	49	83	152
1008	49	83	132
1009	49	83	133
1010	49	83	127
1011	49	83	124
1012	49	83	141
1013	48	83	145
1014	49	83	140
1015	49	83	148
1016	49	83	145
1017	49	83	146
1018	49	83	148
1019	50	83	150
1020	50	83	147
1021	49	83	150
1022	49	82	149
1023	49	82	157
1024	49	82	155
1025	49	82	152
1026	49	82	156
1027	49	83	158
1028	49	83	142
1029	49	83	145
1030	49	83	144
1031	50	83	156
1032	49	83	156
1033	50	83	154
1034	51	83	159
1035	51	83	166
1036	51	83	161
1037	51	83	161
1038	51	83	161
1039	51	83	161
1040	51	83	161
1041	51	83	161
1042	51	83	161
1043	51	83	161
1044	51	83	161
1045	50	83	146
1046	49	83	145
1047	49	83	140
1048	49	83	141
1049	49	83	137
1050	48	83	128
1051	48	83	132
1052	49	83	150
1053	49	83	150
1054	49	83	144
1055	49	83	134
1056	49	83	143
1057	50	83	149
1058	49	83	145
1059	50	83	149
1060	50	83	154
1061	50	83	151
1062	50	83	159
1063	50	83	153
1064	50	83	153
1065	50	83	153
1066	50	83	153
1067	50	83	148
1068	50	84	144
1069	50	84	156
1070	50	84	153
1071	49	84	157
1072	49	83	149
1073	51	84	133
1074	50	84	145
1075	51	84	154
1076	50	85	149
1077	50	85	149
1078	50	85	148
1079	50	85	136
1080	50	84	144
1081	50	84	144
1082	50	84	147
1083	50	84	142
1084	50	84	143
1085	50	84	140
1086	50	84	143
1087	50	84	143
1088	50	84	143
1089	51	84	142
1090	51	84	161
1091	52	83	188
1092	52	83	183
1093	52	84	169
1094	52	84	163
1095	51	84	144
1096	50	84	141
1097	50	84	143
1098	50	84	144
1099	50	84	146
1100	51	84	149
1101	50	84	145
1102	51	84	143
1103	51	84	149
1104	51	84	151
1105	51	84	156
1106	51	85	147
1107	52	84	154
1108	54	84	151
1109	61	83	162
1110	67	82	150
1111	68	82	156
1112	73	85	172
1113	81	86	156
1114	84	86	133
1115	85	86	133
1116	84	86	131
1117	84	86	138
1118	86	85	139
1119	86	85	138
1120	86	85	137
1121	86	85	138
1122	86	85	139
1123	85	86	123
1124	85	86	127
1125	85	85	129
1126	86	84	148
1127	86	84	144
1128	85	85	143
1129	85	84	138
1130	84	85	133
1131	83	86	128
1132	85	87	151
1133	85	87	151
1134	88	88	131
1135	88	90	148
1136	85	92	153
1137	82	93	146
1138	82	93	148
1139	82	93	150
1140	82	93	147
1141	82	93	147
1142	82	93	143
1143	82	92	152
1144	82	92	136
1145	82	93	134
1146	82	93	138
1147	82	93	133
1148	81	92	130
1149	82	93	139
1150	81	93	135
1151	83	93	128
1152	82	93	144
1153	82	93	143
1154	82	93	150
1155	82	93	148
1156	82	93	147
1157	83	93	134
1158	83	93	139
1159	83	93	138
1160	83	93	138
1161	83	93	136
1162	83	93	139
1163	83	93	152
1164	83	93	144
1165	82	93	143
1166	83	93	139
1167	82	93	144
1168	83	93	137
1169	82	93	147
1170	82	93	142
1171	82	93	142
1172	83	93	138
1173	82	93	140
1174	82	93	135
1175	83	93	131
1176	83	93	133
1177	83	93	133
1178	82	93	137
1179	82	93	140
1180	82	93	141
1181	82	93	137
1182	82	93	137
1183	82	93	141
1184	82	93	141
1185	82	93	137
1186	82	93	137
1187	83	93	133
1188	83	93	134
1189	82	93	140
1190	82	93	143
1191	82	93	147
1192	82	93	148
1193	82	93	148
1194	82	93	145
1195	82	93	148
1196	82	93	144
1197	82	93	143
1198	82	93	143
1199	82	93	143
1200	82	93	142
1201	82	93	144
1202	82	93	143
1203	82	93	146
1204	82	93	146
1205	82	93	147
1206	82	93	148
1207	82	93	144
1208	83	93	132
1209	82	93	140
1210	82	93	139
1211	83	93	134
1212	82	93	140
1213	83	93	138
1214	82	93	141
1215	82	93	146
1216	82	93	142
1217	82	93	148
1218	82	93	148
1219	82	93	146
1220	83	93	131
1221	82	93	143
1222	82	93	143
1223	82	93	142
1224	82	93	140
1225	82	93	143
1226	82	93	147
1227	82	93	146
1228	82	93	148
1229	82	93	147
1230	82	93	148
1231	82	93	148
1232	82	93	147
1233	82	93	148
1234	82	93	148
1235	82	93	147
1236	82	93	149
1237	82	93	150
1238	82	93	150
1239	82	93	151
1240	82	93	153
1241	82	93	151
1242	82	93	149
1243	82	93	150
1244	82	93	148
1245	82	93	148
1246	82	93	147
1247	82	93	147
1248	82	93	148
1249	82	93	146
1250	82	93	148
1251	82	93	148
1252	82	93	150
1253	82	93	150
1254	82	93	150
1255	82	93	151
1256	83	93	139
1257	82	93	144
1258	82	93	142
1259	82	93	143
1260	82	93	140
1261	82	93	142
1262	82	93	141
1263	82	93	146
1264	82	93	146
1265	82	93	146
1266	82	93	146
1267	82	93	142
1268	82	93	145
1269	82	93	145
1270	81	93	164
1271	80	93	168
1272	73	94	165
1273	72	92	149
1274	72	91	174
1275	65	89	176
1276	65	89	166
1277	62	89	172
1278	54	88	167
1279	52	90	145
1280	51	90	143
1281	51	90	133
1282	51	90	152
1283	51	90	138
1284	51	91	158
1285	51	91	161
1286	54	89	131
1287	54	89	139
1288	53	87	146
1289	53	87	141
1290	53	87	140
1291	53	87	146
1292	52	87	169
1293	51	87	157
1294	50	87	137
1295	50	87	138
1296	50	88	148
1297	50	88	153
1298	50	89	164
1299	50	89	166
1300	50	89	164
1301	50	89	165
1302	50	89	154
1303	49	88	156
1304	50	90	154
1305	55	92	159
1306	59	92	130
1307	60	91	156
1308	60	92	147
1309	60	92	153
1310	61	90	149
1311	66	85	148
1312	66	75	152
1313	67	71	151
1314	66	70	120
1315	66	67	93
1316	65	52	63
1316	66	63	31	f
1317	65	45	98
1318	65	39	101
1319	64	37	128
1320	64	37	133
1321	64	37	129
1322	64	38	112
1323	64	39	113
1324	65	39	129
1325	65	38	118
1326	64	39	130
1327	66	36	157
1328	70	27	173
1329	72	25	162
1330	72	24	137
1331	72	25	148
1332	72	25	141
1333	71	25	146
1334	71	24	156
1335	72	23	172
1336	72	23	164
1337	72	23	155
1338	73	23	166
1339	73	21	162
1340	71	23	146
1341	72	23	146
1342	72	22	151
1343	71	21	171
1344	71	19	159
1345	72	19	174
1346	72	19	169
1347	69	20	164
1348	64	19	153
1349	61	18	143
1350	60	18	151
1351	58	17	125
1352	54	17	148
1353	53	17	158
1354	56	18	111
1354	45	14	35	f
1355	52	16	149
1356	51	16	144
1357	50	16	145
1358	46	19	135
1359	38	21	157
1360	34	22	159
1361	31	22	173
1362	29	23	188
1363	29	23	189
1364	29	22	197
1365	28	21	179
1366	27	20	176
1367	28	21	184
1368	28	21	174
1369	28	22	172
1370	29	22	150
1371	29	23	147
1372	25	25	141
1373	19	37	86
1373	22	26	36	f
1374	19	42	149
1375	21	44	156
1376	22	54	160
1377	21	59	175
1378	22	67	164
1379	23	76	164
1380	22	82	178
1381	20	86	168
1382	19	86	177
1383	19	86	179
1384	18	86	188
1385	18	87	186
1386	18	85	165
1387	19	84	167
1388	19	84	164
1389	24	84	145
1390	26	86	107
1391	28	88	109
1392	34	88	123
1393	42	88	64
1393	32	89	61	f
1394	44	89	118
1395	54	90	159
1396	58	86	153
1397	60	85	153
1398	63	78	162
1399	66	71	147
1400	68	70	163
1401	68	69	150
1402	67	70	149
1403	66	70	146
1404	65	70	148
1405	66	71	145
1406	66	70	149
1407	65	71	147
1408	66	71	146
1409	66	71	139
1410	66	71	141
1411	66	71	130
1412	66	71	140
1413	66	71	137
1414	66	71	139
1415	66	71	139
1416	66	71	135
1417	66	71	145
1418	67	70	152
1419	68	68	137
1420	69	66	110
1421	69	65	88
1422	69	65	94
1422	70	56	40	f
1423	68	52	127
1424	66	47	92
1425	65	38	114
1426	64	31	136
1427	65	31	110
1428	64	31	113
1429	65	31	120
1430	65	31	113
1431	66	30	141
1432	70	25	158
1433	74	23	119
1434	73	22	116
1435	73	22	123
1436	73	22	120
1437	87	17	85
1437	77	21	57	f
1438	96	13	146
1439	99	12	161
1440	103	12	166
1441	108	11	154
1442	107	11	135
1443	107	12	123
1444	106	12	134
1445	105	12	137
1446	105	12	139
1447	98	14	130
1448	95	14	102
1449	95	15	82
1450	96	15	59
1451	96	16	59
1452	96	16	60
1453	96	16	NP
1454	96	16	NP
1455	96	16	NP
1456	122	34	62
1457	123	37	138
1458	122	38	151
1459	120	48	152
1460	121	46	142
1461	120	44	143
1462	119	43	143
1463	118	41	148
1464	119	41	153
1465	118	40	170
1466	118	42	160
1467	119	42	160
1468	120	43	159
1469	121	47	152
1470	119	56	164
1471	118	67	165
1472	117	85	167
1473	120	86	168
1474	120	87	162
1475	119	86	152
1476	120	87	166
1477	120	87	159
1478	119	85	136
1479	119	85	144
1480	118	85	147
1481	118	85	146
1482	118	84	150
1483	119	83	147
1484	119	83	147
1485	120	81	146
1486	120	76	152
1487	121	68	156
1488	120	65	169
1489	120	65	170
1490	119	64	182
1491	117	58	163
1492	115	48	159
1493	114	44	167
1494	115	44	171
1495	117	43	182
1496	117	43	186
1497	117	45	165
1498	114	44	170
1499	113	44	166
1500	114	45	154
1501	114	44	167
1502	114	45	154
1503	114	46	140
1504	115	47	138
1505	115	47	160
1506	119	43	158
1507	117	45	149
1508	118	46	157
1509	122	52	156
1510	123	57	172
1511	124	63	163
1512	123	66	153
1513	122	65	139
1514	121	67	148
1515	117	73	161
1516	117	74	167
1517	116	72	120
1518	118	72	108
1519	116	69	136
1520	117	68	143
1521	118	69	140
1522	119	71	170
1523	119	72	163
1524	117	81	170
1525	112	88	151
1526	104	91	129
1527	104	92	140
1528	104	92	143
1529	105	92	135
1530	105	91	156
1531	103	91	131
1532	103	91	132
1533	104	91	133
1534	103	91	127
1535	103	91	121
1536	102	92	109
1537	101	92	104
1538	102	91	95
1539	101	91	103
1540	100	91	84
1540	90	86	31	f
1541	99	91	94
1542	100	91	94
1543	100	91	91
1544	100	91	100
1545	100	90	96
1546	100	91	94
1547	100	90	93
1548	99	90	103
1549	100	90	99
1550	100	91	90
1551	98	90	108
1552	98	90	124
1553	98	90	110
1554	98	90	112
1555	99	91	83
1556	100	90	99
1557	101	88	153
1558	103	87	148
1559	107	85	177
1560	110	83	171
1561	109	83	144
1562	112	79	169
1563	116	65	172
1564	119	58	181
1565	121	49	175
1566	122	44	166
1567	122	45	160
1568	122	44	158
1569	121	48	151
1570	121	50	151
1571	119	50	145
1572	118	47	179
1573	116	42	160
1574	117	42	148
1575	117	42	171
1576	118	44	161
1577	117	45	155
1578	115	51	169
1579	115	64	176
1580	115	74	175
1581	113	84	157
1582	114	85	162
1583	114	86	160
1584	118	88	166
1585	115	85	150
1586	110	88	153
1587	105	90	149
1588	102	90	115
1589	101	89	114
1590	101	89	115
1591	101	89	124
1592	102	90	120
1593	101	90	116
1594	94	90	140
1595	83	91	147
1596	71	93	158
1597	59	93	159
1598	53	93	164
1599	55	92	166
1600	51	91	151
1601	51	91	143
1602	51	91	144
1603	50	90	155
1604	50	91	163
1605	49	90	151
1606	49	90	154
1607	49	90	152
1608	46	88	146
