Slice	X	Y	AREA
497	46	85	155
498	56	85	164
499	68	86	165
500	79	85	176
501	81	85	153
502	79	85	135
503	78	84	118
504	79	83	113
505	77	85	159
506	75	84	178
507	73	81	184
508	69	73	159
509	68	74	156
510	67	75	161
511	69	76	151
512	70	75	159
513	70	70	165
514	70	65	84
514	70	54	73	f
515	70	41	159
516	68	31	171
517	67	20	174
518	64	19	176
519	59	19	155
520	54	17	77
520	44	19	63	f
521	39	20	88
522	18	18	85
523	15	19	117
524	17	19	97
525	21	15	68
526	20	15	83
527	19	15	88
528	16	14	140
529	17	15	107
530	25	15	48
531	34	12	110
532	39	13	119
533	42	14	114
534	45	15	82
535	46	13	48
536	45	13	50
537	41	13	125
538	40	13	123
539	39	13	129
540	41	17	133
541	42	18	132
542	41	16	102
543	37	20	96
544	37	17	62
545	38	17	100
546	39	18	127
547	41	17	134
548	42	17	125
549	42	16	124
550	39	16	133
551	38	13	93
552	38	13	89
553	38	14	90
554	23	15	54
555	19	14	142
556	18	14	146
557	17	15	153
558	17	15	162
559	19	15	118
560	25	13	56
561	32	13	84
562	36	12	95
563	41	12	118
564	42	15	122
565	42	16	109
566	44	17	92
567	44	19	90
568	45	20	77
569	45	21	55
570	45	19	53
571	45	16	102
572	46	15	89
573	42	18	100
574	40	18	109
575	42	19	127
576	43	19	126
577	44	17	119
578	42	19	110
579	39	18	72
580	19	14	128
581	17	15	142
582	17	15	153
583	18	15	118
584	22	13	92
585	23	12	90
586	23	12	91
587	24	13	50
588	24	13	NP
589	27	12	41
590	28	12	44
591	20	17	57
592	17	17	124
593	17	16	136
594	16	16	130
595	16	15	135
596	21	17	97
597	23	16	47
598	23	16	NP
599	19	34	46
600	18	46	175
601	17	59	162
602	16	70	171
603	15	79	183
604	15	85	165
605	18	85	167
606	23	88	159
607	23	89	157
608	22	89	149
609	23	89	158
610	30	88	155
611	36	88	161
612	49	89	180
613	55	89	188
614	57	86	186
615	57	86	188
616	58	85	193
617	68	83	172
618	76	86	187
619	77	86	181
620	83	89	175
621	83	89	169
622	83	89	160
623	83	86	179
624	83	86	163
625	82	87	164
626	82	89	154
627	83	89	153
628	85	89	170
629	83	88	163
630	82	88	160
631	83	87	173
632	83	88	171
633	79	87	175
634	63	88	183
635	55	88	180
636	52	87	169
637	51	88	165
638	50	90	151
639	48	92	133
640	49	91	143
641	51	87	154
642	56	90	173
643	58	91	161
644	56	92	168
645	56	88	159
646	57	87	153
647	55	87	165
648	53	86	177
649	52	86	171
650	52	86	175
651	52	86	192
652	53	86	185
653	53	85	188
654	53	86	185
655	53	86	179
656	52	86	186
657	53	86	175
658	53	86	176
659	54	87	171
660	52	88	180
661	52	88	180
662	56	88	157
663	57	87	159
664	58	86	170
665	58	86	177
666	58	86	184
667	58	87	171
668	61	86	166
669	69	84	168
670	80	84	182
671	81	84	165
672	82	85	160
673	80	86	160
674	78	84	123
675	79	84	117
676	79	83	113
677	78	86	141
678	74	83	178
679	70	76	162
680	67	70	154
681	67	68	153
682	68	68	135
683	67	68	138
684	65	65	85
684	66	55	57	f
685	66	51	129
686	66	37	138
687	66	25	141
688	68	19	160
689	66	18	154
690	64	17	169
691	63	17	166
692	62	16	177
693	66	20	140
694	68	19	163
695	73	16	154
696	75	13	117
696	86	15	49	f
697	90	15	159
698	102	17	168
699	112	17	164
700	117	17	164
701	114	17	159
702	114	20	165
703	113	20	162
704	115	23	169
705	116	27	174
706	118	37	151
707	121	48	169
708	121	56	166
709	119	65	160
710	115	78	174
711	113	85	171
712	113	85	167
713	106	90	163
714	100	91	143
715	91	91	162
716	83	90	167
717	66	91	161
718	62	92	171
719	62	90	168
720	61	91	164
721	62	91	172
722	62	91	169
723	62	91	168
724	62	91	159
725	62	91	171
726	62	90	168
727	59	88	181
728	57	88	178
729	54	87	175
730	53	86	187
731	55	88	165
732	50	89	175
733	49	88	160
734	52	88	154
735	54	89	162
736	55	89	168
737	56	89	172
738	60	85	182
739	68	79	178
740	71	71	166
741	69	68	133
742	68	55	71
743	66	50	133
744	67	41	127
745	68	31	151
746	72	18	158
747	76	16	161
748	80	16	164
749	87	15	165
750	101	15	179
751	111	14	176
752	116	13	174
753	116	13	176
754	117	13	189
755	118	13	178
756	116	13	157
757	114	13	139
758	113	12	119
759	110	15	159
760	108	17	160
761	108	17	165
762	108	17	162
763	107	18	152
764	107	17	152
765	107	18	153
766	111	16	156
767	116	14	174
768	117	14	168
769	117	14	170
770	116	14	166
771	116	14	179
772	116	17	176
773	118	19	174
774	117	22	143
775	119	23	146
776	119	23	141
777	120	23	141
778	120	24	126
779	120	23	129
780	119	23	139
781	119	23	130
782	120	22	143
783	118	21	159
784	116	21	172
785	110	19	174
786	106	15	173
787	102	17	163
788	94	15	169
789	94	18	169
790	93	18	158
791	91	18	142
792	92	19	145
793	91	18	118
794	90	17	116
795	92	16	140
796	94	17	173
797	93	16	184
798	97	18	159
799	97	17	148
800	97	15	161
801	102	17	160
802	107	17	159
803	109	19	177
804	110	19	167
805	109	19	156
806	109	19	160
807	108	17	165
808	107	18	169
809	103	18	179
810	101	18	186
811	103	18	169
812	104	17	138
813	105	16	159
814	112	20	162
815	117	22	137
816	117	20	147
817	118	20	149
818	117	20	143
819	117	19	155
820	117	19	149
821	118	19	171
822	116	19	155
823	111	18	155
824	110	18	158
825	109	18	158
826	109	17	156
827	109	17	158
828	109	17	160
829	109	17	162
830	109	17	169
831	106	16	182
832	100	18	182
833	94	18	173
834	94	17	160
835	90	18	157
836	90	17	168
837	90	17	168
838	90	18	161
839	89	17	117
840	89	16	93
841	89	15	88
842	92	12	147
843	94	13	158
844	94	14	161
845	94	14	165
846	94	14	167
847	95	15	165
848	95	18	161
849	94	17	153
850	93	17	158
851	94	17	162
852	93	17	159
853	96	15	178
854	97	16	159
855	97	16	161
856	96	18	154
857	95	18	157
858	95	18	152
859	94	18	139
860	93	17	164
861	93	17	168
862	94	18	151
863	94	17	154
864	94	18	148
865	94	18	155
866	94	18	153
867	94	17	157
868	94	17	157
869	94	18	153
870	95	18	158
871	101	17	162
872	107	17	156
873	114	16	152
874	117	15	156
875	117	15	161
876	118	16	168
877	115	16	156
878	112	16	155
879	111	16	139
880	112	16	155
881	112	16	154
882	112	17	160
883	116	21	149
884	119	27	158
885	120	28	161
886	120	30	156
887	119	42	175
888	120	54	163
889	122	63	171
890	124	70	182
891	124	77	193
892	124	81	193
893	123	84	177
894	123	84	186
895	123	84	176
896	122	84	183
897	113	90	168
898	113	89	168
899	113	90	166
900	113	89	172
901	113	89	159
902	110	89	170
903	103	89	163
904	97	90	166
905	86	90	164
906	81	90	182
907	79	91	176
908	64	89	185
909	53	86	199
910	53	86	174
911	52	87	170
912	50	89	172
913	51	88	163
914	51	87	169
915	53	89	167
916	52	88	162
917	52	88	169
918	51	88	169
919	52	88	165
920	52	89	146
921	50	91	152
922	50	91	147
923	53	88	161
924	52	87	162
925	51	86	183
926	51	86	163
927	52	87	157
928	53	87	178
929	54	87	172
930	59	89	164
931	66	85	182
932	69	83	171
933	70	80	165
934	70	74	167
935	69	69	143
936	70	66	108
936	63	57	30	f
937	70	66	107
937	67	56	31	f
938	68	54	87
938	68	63	50	f
939	68	47	153
940	66	30	130
941	65	24	158
942	60	19	169
943	62	21	146
944	62	21	146
945	64	22	163
946	69	16	165
947	72	14	164
948	75	15	174
949	88	14	165
950	95	13	187
951	99	13	180
952	110	15	184
953	116	15	165
954	117	15	168
955	116	18	173
956	116	22	163
957	119	27	170
958	120	35	175
959	121	45	182
960	122	61	177
961	122	71	168
962	123	78	170
963	122	77	170
964	121	83	178
965	122	86	184
966	123	86	180
967	123	86	175
968	123	86	163
969	122	84	163
970	119	86	178
971	113	90	156
972	111	90	177
973	101	91	142
974	93	91	153
975	84	90	162
976	74	88	161
977	62	85	167
978	61	86	176
979	57	88	168
980	51	89	166
981	52	89	170
982	52	89	166
983	53	88	147
984	51	86	160
985	52	86	186
986	53	88	167
987	49	90	157
988	47	92	146
989	46	91	116
990	47	92	131
991	49	91	165
992	51	90	159
993	54	89	174
994	59	90	165
995	68	90	160
996	71	87	168
997	71	85	163
998	70	79	165
999	67	73	164
1000	68	68	121
1001	68	54	76
1001	67	65	75	f
1002	67	39	123
1003	66	28	144
1004	63	19	157
1005	65	19	170
1006	70	17	170
1007	75	15	160
1008	73	15	141
1009	73	15	149
1010	73	15	153
1011	72	16	153
1012	74	15	150
1013	73	15	140
1014	74	15	132
1015	75	15	128
1016	76	16	133
1017	76	16	127
1018	74	14	110
1019	76	15	147
1020	75	15	124
1021	82	14	175
1022	97	13	162
1023	110	14	167
1024	116	14	163
1025	117	14	176
1026	118	14	176
1027	114	13	179
1028	110	15	179
1029	109	17	164
1030	105	17	173
1031	96	18	177
1032	93	17	153
1033	93	17	153
1034	93	18	169
1035	92	19	173
1036	92	19	172
1037	92	19	168
1038	92	19	162
1039	93	18	152
1040	93	16	162
1041	91	15	141
1042	89	12	112
1043	89	12	110
1044	91	15	130
1045	91	17	140
1046	90	18	154
1047	90	18	161
1048	91	15	153
1049	93	14	169
1050	93	14	167
1051	92	17	169
1052	92	15	160
1053	94	16	159
1054	93	16	157
1055	93	16	156
1056	93	16	160
1057	93	17	160
1058	93	17	160
1059	93	16	169
1060	95	15	181
1061	95	14	189
1062	93	17	159
1063	93	17	156
1064	92	17	153
1065	93	17	151
1066	92	16	147
1067	92	16	146
1068	92	16	148
1069	93	16	154
1070	93	16	149
1071	93	16	150
1072	92	16	162
1073	94	18	176
1074	99	19	165
1075	109	22	164
1076	116	21	155
1077	117	22	150
1078	119	21	175
1079	117	21	168
1080	114	20	168
1081	114	18	176
1082	111	17	173
1083	106	14	173
1084	94	16	167
1085	92	17	149
1086	92	17	137
1087	91	16	110
1088	90	15	102
1089	92	16	112
1090	96	16	150
1091	91	16	146
1092	92	18	149
1093	95	14	162
1094	97	14	156
1095	95	15	151
1096	96	15	166
1097	104	18	166
1098	117	23	149
1099	117	22	150
1100	117	21	163
1101	117	21	163
1102	117	20	162
1103	117	19	166
1104	115	20	157
1105	115	20	153
1106	114	23	169
1107	114	24	152
1108	116	26	158
1109	117	34	154
1110	121	55	162
1111	122	63	169
1112	122	65	169
1113	121	67	168
1114	121	72	171
1115	116	87	157
1116	115	88	166
1117	112	87	166
1118	106	87	165
1119	105	86	164
1120	104	86	156
1121	101	88	167
1122	91	89	170
1123	86	90	153
1124	83	90	153
1125	82	90	171
1126	83	90	162
1127	76	87	180
1128	64	84	155
1129	66	84	138
1130	65	79	185
1131	64	73	182
1132	65	73	159
1133	67	72	169
1134	67	68	138
1135	72	55	68
1135	71	64	64	f
1136	70	52	137
1137	70	44	156
1138	68	26	168
1139	69	20	142
1140	71	18	163
1141	76	15	165
1142	90	14	164
1143	99	14	162
1144	108	13	181
1145	115	13	182
1146	113	13	184
1147	110	17	171
1148	110	18	170
1149	114	25	167
1150	116	30	161
1151	117	30	161
1152	119	34	163
1153	121	46	171
1154	121	61	163
1155	119	75	169
1156	116	82	175
1157	108	87	178
1158	103	89	163
1159	103	89	172
1160	103	89	145
1161	98	91	167
1162	87	90	157
1163	78	86	175
1164	68	82	180
1165	67	81	152
1166	67	82	166
1167	65	84	186
1168	56	88	184
1169	53	90	186
1170	52	87	183
1171	51	87	171
1172	49	86	151
1173	48	86	117
1174	47	84	114
1175	46	85	103
1176	47	86	116
1177	47	89	147
1178	47	89	145
1179	49	88	145
1180	52	89	162
1181	53	88	162
1182	53	88	161
1183	54	88	162
1184	55	89	160
1185	54	90	170
1186	55	90	155
1187	55	88	167
1188	55	88	161
1189	55	89	168
1190	57	89	149
1191	57	89	151
1192	55	88	170
1193	55	88	173
1194	54	88	155
1195	54	87	150
1196	54	87	155
1197	54	86	159
1198	55	85	147
1199	55	86	151
1200	55	86	159
1201	61	84	177
1202	66	84	175
1203	76	86	171
1204	84	89	164
1205	84	89	161
1206	83	89	173
1207	84	89	171
1208	83	87	171
1209	84	86	157
1210	85	87	152
1211	87	86	147
1212	87	83	116
1213	87	82	92
1214	87	84	113
1215	88	83	106
1216	86	86	165
1217	86	86	150
1218	86	86	165
1219	86	86	167
1220	86	86	166
1221	86	86	163
1222	86	86	162
1223	86	87	162
1224	83	89	168
1225	81	88	165
1226	81	87	162
1227	72	85	174
1228	65	83	178
1229	63	83	170
1230	63	84	166
1231	61	86	174
1232	52	89	173
1233	51	89	172
1234	52	89	176
1235	52	89	173
1236	53	89	158
1237	54	89	152
1238	53	89	150
1239	53	88	165
1240	53	88	164
1241	53	88	162
1242	53	89	166
1243	48	88	151
1244	48	90	149
1245	49	89	140
1246	48	90	155
1247	49	89	152
1248	49	89	154
1249	49	90	153
1250	49	90	153
1251	50	90	150
1252	50	90	141
1253	50	90	139
1254	50	90	137
1255	50	91	146
1256	50	91	139
1257	50	91	139
1258	50	90	135
1259	50	90	134
1260	50	90	133
1261	50	91	140
1262	50	90	131
1263	50	90	136
1264	50	90	135
1265	49	90	150
1266	50	91	141
1267	50	90	145
1268	50	90	148
1269	50	89	148
1270	50	90	144
1271	50	90	144
1272	50	90	143
1273	49	89	145
1274	50	90	145
1275	50	89	145
1276	50	89	150
1277	50	89	159
1278	50	89	157
1279	50	89	154
1280	50	90	158
1281	50	89	174
1282	52	88	168
1283	63	84	181
1284	67	81	145
1285	68	82	159
1286	68	81	176
1287	67	80	172
1288	66	80	164
1289	66	82	161
1290	66	82	164
1291	66	81	161
1292	66	80	157
1293	68	70	136
1294	65	61	142
1295	66	37	148
1296	68	27	164
1297	66	21	161
1298	61	16	164
1299	59	17	148
1300	43	17	75
1300	53	16	48	f
1301	39	16	86
1302	37	15	37
1303	37	15	37
1304	36	13	37
1305	37	17	106
1306	39	18	99
1307	39	17	102
1308	37	14	71
1309	37	14	NP
1310	17	25	38
1311	16	24	60
1312	14	24	77
1313	17	20	59
1314	16	16	134
1315	15	17	149
1316	17	18	116
1317	21	17	131
1318	27	13	118
1319	35	12	98
1320	41	14	121
1321	41	14	112
1322	42	13	124
1323	41	14	110
1324	40	13	106
1325	39	13	116
1326	38	17	117
1327	38	17	116
1328	24	13	114
1329	19	13	166
1330	21	15	156
1331	20	17	95
1332	17	22	73
1332	19	33	34	f
1333	18	37	113
1334	17	46	169
1335	19	55	160
1336	18	54	145
1337	18	52	152
1338	19	50	167
1339	20	46	179
1340	19	45	161
1341	19	42	161
1342	18	39	154
1343	18	20	118
1344	23	14	131
1345	36	12	116
1346	42	13	119
1347	42	12	121
1348	41	13	124
1349	43	13	130
1350	44	15	109
1351	45	16	96
1352	44	18	106
1353	45	19	91
1354	46	20	75
1355	46	21	89
1356	45	21	88
1357	44	18	105
1358	42	15	108
1359	44	13	109
1360	43	13	99
1361	40	14	122
1362	39	13	131
1363	42	14	146
1364	43	15	133
1365	43	15	131
1366	42	19	112
1367	43	18	108
1368	43	18	115
1369	39	19	69
1370	22	16	68
1371	17	16	140
1372	16	16	153
1373	16	16	154
1374	19	16	122
1375	26	13	75
1376	27	13	44
1377	27	13	45
1378	27	13	NP
1379	28	13	38
1380	28	12	37
1381	28	12	49
1382	28	12	40
1383	28	12	59
1384	18	20	91
1385	16	22	99
1386	18	21	72
1387	16	34	71
1387	17	23	60	f
1388	14	37	151
1389	14	41	176
1390	18	56	163
1391	21	63	165
1392	21	74	178
1393	22	84	180
1394	26	89	160
1395	31	89	157
1396	31	89	152
1397	31	90	93
1397	42	91	72	f
1398	46	91	170
1399	49	92	187
1400	48	90	176
1401	49	88	190
1402	55	86	191
1403	56	86	175
1404	57	85	169
1405	65	81	185
1406	67	80	168
1407	69	82	176
1408	77	86	194
1409	77	87	189
1410	79	87	171
1411	82	85	182
1412	82	85	180
1413	81	86	167
1414	85	86	160
1415	87	86	148
1416	90	87	115
1417	86	84	139
1418	85	85	163
1419	84	86	174
1420	82	87	169
1421	80	86	174
1422	62	88	182
1423	52	89	178
1424	52	90	179
1425	51	89	147
1426	52	87	157
1427	49	86	144
1428	48	85	119
1429	47	85	120
1430	47	85	138
1431	47	85	123
1432	47	88	150
1433	48	88	175
1434	48	90	194
1435	49	90	187
1436	48	90	181
1437	48	86	129
1438	48	84	147
1439	48	84	146
1440	49	85	166
1441	50	86	160
1442	51	88	165
1443	50	87	186
1444	50	87	188
1445	50	87	183
1446	50	87	185
1447	50	87	178
1448	50	87	177
1449	52	88	166
1450	53	86	181
1451	53	85	173
1452	57	87	175
1453	61	89	168
1454	62	90	165
1455	62	90	170
1456	62	90	142
1457	61	90	145
1458	62	91	168
1459	63	91	162
1460	63	90	166
1461	63	91	174
1462	63	91	167
1463	63	91	181
1464	63	91	176
1465	63	90	181
1466	63	90	179
1467	63	91	186
1468	63	91	184
1469	63	91	183
1470	63	91	185
1471	63	91	184
1472	63	90	180
1473	61	89	146
1474	61	88	139
1475	61	88	145
1476	61	88	150
1477	61	88	149
1478	61	88	153
1479	61	88	150
1480	62	88	161
1481	62	88	161
1482	61	88	155
1483	62	88	159
1484	63	89	167
1485	65	91	183
1486	66	90	192
1487	68	89	169
1488	68	89	157
1489	68	83	152
1490	68	77	169
1491	65	69	146
1492	65	59	131
1493	67	47	97
1493	62	50	30	f
1494	65	41	122
1495	64	31	161
1496	68	19	156
1497	64	19	162
1498	59	16	151
1499	43	17	72
1499	54	16	59	f
1500	38	15	87
1501	33	12	71
1502	33	12	NP
1503	33	12	NP
1504	33	12	NP
1505	17	23	48
1506	15	25	60
1507	16	21	82
1508	15	19	118
1509	15	19	110
1510	16	22	57
1511	20	17	67
1512	20	19	54
1513	38	13	42
1514	41	15	115
1515	41	14	110
1516	41	14	121
1517	43	18	114
1518	43	18	80
1519	44	18	91
1520	45	20	76
1521	46	21	81
1522	45	21	77
1523	43	18	116
1524	44	17	138
1525	45	17	123
1526	43	19	111
1527	42	17	135
1528	40	15	107
1529	27	13	123
1530	17	15	155
1531	17	15	144
1532	18	14	139
1533	20	15	139
1534	21	15	109
1535	17	22	67
1535	19	33	36	f
1536	18	36	88
1537	17	49	166
1538	20	56	176
1539	20	60	167
1540	21	61	166
1541	21	60	161
1542	21	59	136
1543	22	56	106
1544	21	54	139
1545	20	51	164
1546	19	51	173
1547	20	52	175
1548	20	52	175
1549	21	46	183
1550	20	42	150
1551	19	41	157
1552	17	36	126
1553	15	24	152
1554	14	22	146
1555	15	25	150
1556	18	20	141
1557	22	16	97
1558	32	12	129
1559	40	12	127
1560	41	12	124
1561	42	13	123
1562	42	13	88
1563	43	13	53
1564	44	11	45
1565	39	11	90
1566	43	15	127
1567	45	15	103
1568	45	15	127
1569	43	18	136
1570	41	20	148
1571	42	19	130
1572	42	19	116
1573	37	18	61
1573	27	13	38	f
1574	27	12	45
1575	27	12	45
1575	36	21	33	f
1576	27	12	58
1576	36	20	33	f
1577	26	13	61
1577	36	20	35	f
1578	36	20	35
1578	25	14	30	f
1579	36	20	NP
1580	19	20	79
1581	17	23	72
1581	18	33	44	f
1582	19	35	81
1582	16	24	57	f
1583	16	41	173
1584	14	52	176
1585	14	55	178
1586	13	57	182
1587	16	66	171
1588	20	72	169
1589	20	74	179
1590	22	76	164
1591	27	84	147
1592	28	85	143
1593	29	84	138
1594	29	84	142
1595	30	84	103
1595	42	85	56	f
1596	41	85	167
1597	38	85	160
1598	36	85	156
1599	36	85	161
1600	36	85	162
1601	37	85	169
1602	37	85	172
1603	37	85	166
1604	36	85	157
1605	36	86	160
1606	38	87	172
1607	37	86	163
1608	36	87	158
1609	36	87	159
1610	35	85	149
1611	34	85	136
1612	35	85	152
1613	36	85	148
1614	36	85	162
1615	35	85	148
1616	35	85	146
1617	35	85	140
1618	35	85	144
1619	35	85	147
1620	35	85	142
