Slice	X	Y	AREA
599	60	46	30	f
600	66	42	84
600	60	46	30	f
601	66	41	84
601	60	46	30	f
602	66	41	83
602	60	46	30	f
603	66	41	78
603	60	46	30	f
604	66	41	80
604	60	46	30	f
605	66	41	84
605	60	46	30	f
606	66	41	84
606	60	46	30	f
607	66	41	84
607	60	46	30	f
608	66	41	84
608	60	46	30	f
609	66	41	83
609	60	46	30	f
610	66	41	80
610	60	46	30	f
611	66	41	79
611	60	46	30	f
612	66	41	77
612	60	46	30	f
613	66	41	78
613	60	46	30	f
614	66	41	76
614	60	46	30	f
615	67	41	77
615	60	46	30	f
616	66	41	79
616	60	46	30	f
617	66	41	79
617	60	46	30	f
618	66	41	84
618	60	46	30	f
619	66	41	79
619	60	46	30	f
620	66	41	80
620	60	46	30	f
621	66	41	79
621	60	46	30	f
622	66	41	80
622	60	46	30	f
623	66	41	80
623	60	46	30	f
624	66	41	84
624	60	46	30	f
625	66	42	90
625	60	46	30	f
626	66	41	80
626	60	46	30	f
627	66	41	79
627	60	46	30	f
628	67	41	77
628	60	46	30	f
629	66	41	80
629	60	46	30	f
630	66	41	73
630	60	46	30	f
631	66	41	79
631	60	46	30	f
632	66	41	77
632	60	46	30	f
633	66	41	81
633	60	46	30	f
634	66	41	79
634	60	46	30	f
635	66	41	80
635	60	46	30	f
636	66	41	79
636	60	46	30	f
637	66	41	79
637	60	46	30	f
638	66	41	78
638	60	46	30	f
639	67	41	74
639	60	46	30	f
640	66	41	78
640	60	46	30	f
641	66	41	78
641	60	46	30	f
642	66	41	78
642	60	46	30	f
643	66	41	78
643	60	46	30	f
644	67	41	74
644	60	46	30	f
645	67	43	78
645	60	46	38	f
646	68	42	82
646	60	46	35	f
647	68	43	85
647	60	46	34	f
648	69	44	96
648	60	46	34	f
649	68	43	100
649	60	46	32	f
650	67	42	99
651	66	42	59
651	60	46	33	f
652	66	44	69
653	66	43	65
654	64	38	118
655	63	38	140
656	64	38	104
657	66	43	72
657	61	44	37	f
658	60	41	65
658	65	44	54	f
659	66	44	56
659	60	45	30	f
660	66	45	60
660	61	41	57	f
661	61	41	57
661	65	44	55	f
662	61	41	57
662	66	44	54	f
663	61	41	57
663	65	44	56	f
664	61	41	57
664	65	44	53	f
665	60	41	59
665	66	44	57	f
666	66	44	52
666	60	43	39	f
667	65	42	75
668	65	42	71
669	67	41	95
670	66	41	91
671	66	40	91
672	66	40	91
673	66	40	91
674	66	41	88
675	66	40	93
676	67	40	84
677	66	40	91
678	66	40	91
679	66	40	91
680	66	40	90
681	66	40	90
682	66	40	90
683	66	40	92
684	66	40	91
685	66	40	90
686	66	40	90
687	66	40	90
688	66	40	90
689	66	40	92
690	66	40	90
691	66	40	91
692	66	40	84
693	66	40	91
694	66	40	91
695	66	40	92
696	66	40	92
697	66	40	91
698	66	40	91
699	66	40	91
700	66	40	91
701	66	40	91
702	66	41	88
703	66	41	88
704	66	40	91
705	66	40	106
706	65	38	110
707	65	38	118
708	65	37	110
709	65	33	117
710	67	29	136
711	70	27	153
712	71	26	165
713	71	26	173
714	71	26	157
715	67	27	149
716	63	24	153
717	61	21	152
718	56	19	88
719	41	21	69
719	53	19	33	f
720	39	22	87
721	20	25	45
722	21	26	39
723	22	26	33
724	22	26	NP
725	22	26	NP
726	21	35	37
727	20	38	105
728	19	46	160
729	19	57	171
730	21	72	159
731	22	74	152
732	22	76	157
733	25	86	153
734	29	89	124
735	29	90	96
736	30	89	93
737	34	89	130
738	40	87	128
739	40	87	129
740	39	87	132
741	39	87	128
742	41	87	79
742	34	90	32	f
743	39	88	118
744	39	88	113
745	40	88	120
746	47	87	161
747	61	82	161
748	68	81	150
749	71	81	156
750	77	84	173
751	83	86	142
752	83	86	147
753	83	85	145
754	84	85	151
755	84	85	152
756	84	85	153
757	84	85	149
758	83	86	132
759	86	88	151
760	86	88	142
761	86	89	145
762	86	89	144
763	87	88	134
764	86	88	137
765	85	88	133
766	86	89	147
767	86	89	143
768	85	87	149
769	88	88	137
770	86	87	152
771	83	84	153
772	77	82	153
773	71	81	153
774	69	79	166
775	68	75	149
776	67	73	128
777	66	70	129
778	66	68	113
779	65	66	99
780	66	66	93
781	65	66	97
782	66	66	90
783	66	66	98
784	65	66	103
785	66	66	98
786	66	66	92
787	66	66	103
788	66	66	115
789	67	66	91
790	67	66	96
791	66	66	102
792	66	66	84
793	67	64	60
793	69	56	53	f
794	69	55	86
795	69	55	93
796	68	53	99
797	67	47	110
798	66	39	102
799	65	33	115
800	65	32	103
801	64	29	124
802	62	27	157
803	59	22	134
804	58	21	138
805	58	21	142
806	58	21	139
807	58	20	139
