Slice	X	Y	AREA
238	32	20	128
239	32	19	137
240	31	18	141
241	32	19	145
242	32	20	132
243	32	20	132
244	34	21	151
245	40	21	168
246	43	21	145
247	42	21	134
248	42	21	145
249	42	18	166
250	45	16	169
251	46	16	155
252	46	17	157
253	43	18	159
254	39	16	165
255	28	19	164
256	21	27	140
257	18	29	157
258	17	32	137
259	18	38	148
260	22	59	166
261	22	71	161
262	23	77	168
263	25	80	145
264	26	81	102
265	26	82	99
265	40	86	36	f
266	26	83	92
267	27	82	99
268	27	82	101
269	27	84	93
270	41	90	74
271	44	89	125
272	52	86	172
273	62	82	169
274	67	81	161
275	64	81	135
276	65	76	157
277	65	74	166
278	65	74	156
279	66	72	156
280	65	74	147
281	65	73	155
282	66	70	152
283	67	66	114
284	69	54	73
284	70	63	45	f
285	68	43	135
286	67	32	100
287	63	24	144
288	64	27	146
289	66	28	110
290	67	21	153
291	69	18	142
292	75	17	148
293	78	16	146
294	87	14	161
295	93	14	111
296	97	14	64
297	97	14	NP
298	97	14	NP
299	118	14	101
300	114	18	31
301	109	22	52
302	111	22	83
303	112	24	88
303	117	33	34	f
304	112	24	93
305	114	24	80
305	118	34	53	f
306	120	37	144
307	122	44	172
308	122	61	171
309	123	73	173
310	122	83	157
311	114	89	172
312	106	89	160
313	105	90	162
314	105	89	152
315	103	90	135
316	100	91	93
316	89	88	41	f
317	86	86	137
318	75	82	182
319	71	78	180
320	70	75	174
321	70	73	170
322	71	72	159
323	70	75	164
324	69	79	150
325	61	85	164
326	53	88	158
327	51	88	165
328	51	86	173
329	52	86	161
330	53	89	169
331	58	89	143
332	60	89	156
333	62	89	188
334	62	88	180
335	62	87	165
336	69	89	171
337	70	85	162
338	70	82	145
339	70	77	173
340	68	54	64
340	69	63	31	f
341	66	42	103
342	67	36	92
343	66	31	64
343	60	25	58	f
344	54	20	135
345	43	20	150
346	30	20	158
347	29	20	146
348	30	20	144
349	30	19	153
350	29	17	154
351	26	16	164
352	23	17	163
353	19	16	170
354	29	19	134
355	31	19	138
356	38	14	168
357	43	14	172
358	44	15	147
359	45	17	150
360	46	18	139
361	45	18	151
362	40	18	163
363	30	21	161
364	23	23	112
365	16	32	130
366	16	34	143
367	17	43	152
368	18	50	160
369	18	54	164
370	18	65	162
371	21	76	176
372	21	77	170
373	25	82	151
374	27	84	102
375	29	86	80
375	41	90	41	f
376	29	86	74
377	28	86	80
378	29	87	80
378	40	86	42	f
379	42	86	92
380	43	87	117
381	52	85	171
382	64	81	179
383	68	80	164
384	73	82	173
385	84	87	156
386	82	86	145
387	81	86	144
388	78	87	141
389	75	83	167
390	71	79	149
391	66	71	155
392	67	53	62
392	66	63	38	f
393	69	44	129
394	68	36	141
395	64	26	150
396	54	16	160
397	54	17	146
398	56	18	119
399	57	18	132
400	57	17	127
401	58	17	139
402	59	17	143
403	65	15	177
404	67	14	174
405	72	14	169
406	72	15	173
407	72	17	155
408	71	23	151
409	71	30	143
410	71	33	143
411	70	42	128
412	70	48	101
413	70	50	120
414	70	50	136
415	68	51	124
416	68	50	96
417	70	48	86
418	69	50	101
419	70	51	95
420	70	50	100
421	66	42	136
422	59	21	150
423	61	22	130
424	59	21	150
425	49	20	152
426	26	22	151
427	19	21	153
428	22	22	135
429	22	23	119
430	22	22	127
431	21	25	122
432	21	24	128
433	20	24	87
433	18	33	46	f
434	17	38	144
435	15	50	165
436	14	51	159
437	17	58	157
438	21	73	158
439	24	83	146
440	24	86	135
441	25	87	110
442	28	89	76
443	30	91	66
443	40	87	46	f
444	41	86	74
444	32	90	34	f
445	41	87	75
446	40	89	44
447	41	88	61
448	45	90	147
449	52	91	165
450	54	90	158
451	59	89	160
452	68	82	157
453	68	82	162
454	67	82	150
455	66	74	171
456	66	71	158
457	66	71	151
458	68	71	168
459	67	72	151
460	65	74	144
461	65	77	106
462	63	79	139
463	64	80	142
464	66	80	134
465	68	79	125
466	67	69	138
467	69	66	95
468	68	52	98
468	69	63	30	f
469	67	42	133
470	66	26	111
471	59	23	147
472	59	21	142
473	59	21	142
474	59	21	148
475	60	21	144
476	60	21	141
477	58	18	135
478	57	17	141
479	53	17	168
480	44	15	160
481	34	14	168
482	28	18	164
483	19	21	169
484	20	21	148
485	18	17	159
486	17	16	175
487	19	17	154
488	21	18	148
489	18	16	166
490	17	16	166
491	19	17	152
492	28	16	165
493	40	14	181
494	43	13	162
495	44	15	150
496	44	16	166
497	45	16	168
498	45	16	151
499	47	18	128
500	46	17	150
501	44	18	156
502	28	22	157
503	22	24	128
504	19	24	123
505	18	24	137
506	18	22	167
507	18	22	166
508	20	23	160
509	24	21	148
510	25	21	137
511	25	22	138
512	26	21	116
513	27	22	101
514	26	22	101
515	26	21	117
516	25	22	120
517	18	37	116
518	20	43	152
519	21	56	162
520	21	62	154
521	20	69	163
522	21	75	159
523	23	84	159
524	25	87	131
525	26	87	110
526	42	87	65
526	30	88	62	f
527	30	88	58
527	40	86	42	f
528	30	88	66
528	40	86	36	f
529	30	87	61
530	30	88	67
530	41	87	42	f
531	42	91	89
532	43	90	104
533	42	89	70
534	42	88	71
535	43	87	98
536	42	86	124
537	43	86	133
538	43	86	130
539	42	87	108
540	42	87	101
541	40	88	60
542	39	89	38
543	39	88	45
544	43	88	94
545	44	89	119
546	50	89	169
547	57	90	164
548	65	91	145
549	66	90	144
550	65	89	150
551	69	88	166
552	75	87	162
553	82	85	170
554	79	87	153
555	76	87	142
556	75	85	157
557	74	85	154
558	74	84	165
559	72	79	172
560	69	68	126
561	68	65	61
561	69	55	41	f
562	70	46	147
563	69	37	146
564	64	25	159
565	61	20	165
566	63	24	143
567	63	24	140
568	66	24	109
569	62	20	136
570	61	18	140
571	63	20	140
572	67	18	158
573	82	16	157
574	90	13	167
575	97	13	83
576	117	15	51
577	118	15	102
578	118	16	88
579	117	14	79
580	117	14	84
581	117	16	58
582	116	20	113
583	117	24	67
583	120	34	61	f
584	119	38	152
585	122	53	163
586	123	59	171
587	121	64	151
588	122	64	148
589	119	69	172
590	112	81	179
591	108	85	176
592	105	85	170
593	105	86	163
594	105	85	143
595	105	85	149
596	105	88	161
597	101	89	112
598	87	91	98
599	79	90	140
600	66	92	154
601	54	92	159
602	52	92	165
603	51	89	177
604	52	90	169
605	52	91	181
606	55	91	147
607	56	88	152
608	56	86	167
609	58	86	159
610	58	86	154
611	70	75	167
612	70	70	154
613	70	66	106
613	70	56	30	f
614	70	65	77
614	70	56	37	f
615	70	64	57
615	69	54	51	f
616	67	39	131
617	65	28	121
618	70	23	144
619	74	21	138
620	85	18	154
621	93	14	150
622	94	16	100
623	119	14	93
624	117	15	84
625	115	21	110
626	118	22	105
627	117	23	100
628	117	21	106
629	117	22	116
630	113	20	137
631	95	22	123
632	94	21	119
633	93	20	132
634	92	17	148
635	92	17	132
636	94	20	110
637	95	21	97
638	102	23	80
639	104	23	98
640	104	22	91
641	97	14	64
642	96	15	42
643	113	22	127
644	115	23	132
645	113	21	102
646	118	18	141
647	115	20	131
648	113	21	100
649	112	19	72
650	112	19	NP
651	96	21	112
652	93	21	129
653	93	21	128
654	95	21	111
655	100	24	52
656	104	23	81
657	106	24	82
658	105	24	62
659	105	24	NP
660	109	21	54
661	113	23	97
662	118	34	69
662	118	25	58	f
663	120	35	100
663	118	26	36	f
664	122	47	158
665	123	52	171
666	122	62	165
667	122	68	164
668	122	81	160
669	123	86	160
670	120	83	153
671	115	87	153
672	111	86	145
673	102	89	123
674	101	90	118
675	101	90	113
676	101	90	102
677	101	90	109
678	101	90	106
679	97	91	132
680	83	91	148
681	72	89	159
682	59	90	156
683	53	92	165
684	56	91	130
685	58	92	105
686	61	91	146
687	62	91	152
688	61	90	162
689	61	89	157
690	66	90	154
691	70	88	148
692	70	83	166
693	70	75	158
694	68	70	127
695	69	66	101
696	67	50	107
697	64	32	141
698	61	23	156
699	61	22	160
700	63	25	135
701	70	20	157
702	80	17	167
703	91	15	149
704	96	14	80
705	96	14	NP
706	119	13	98
707	118	15	100
708	115	17	35
709	113	23	43
710	115	20	102
711	116	24	82
711	118	34	45	f
712	117	24	76
712	117	34	46	f
713	117	24	72
713	116	33	45	f
714	117	24	69
714	116	34	52	f
715	117	24	71
715	116	34	53	f
716	117	24	71
716	119	34	56	f
717	121	38	161
718	123	54	173
719	121	72	166
720	122	83	151
721	120	84	154
722	112	90	156
723	109	90	149
724	102	90	112
725	102	90	117
726	102	90	116
727	87	88	119
728	72	89	164
729	58	91	162
730	52	91	157
731	52	90	166
732	50	87	191
733	51	88	163
734	54	86	156
735	60	83	168
736	66	77	169
737	69	73	145
738	68	70	139
739	70	70	128
740	70	68	123
741	70	68	121
742	70	69	130
743	70	69	133
744	69	67	100
745	69	64	67
746	69	65	74
747	69	65	103
748	68	67	136
749	67	68	164
750	68	70	172
751	67	71	168
752	66	72	168
753	68	71	148
754	70	68	136
755	67	54	62
756	67	43	114
757	70	29	157
758	74	24	165
759	79	19	159
760	89	16	148
761	95	15	101
762	118	13	93
763	118	15	104
764	117	15	71
765	112	22	66
766	113	22	116
767	115	24	112
768	114	23	106
769	114	22	92
770	114	22	99
771	114	20	102
772	107	22	113
773	93	21	127
774	92	19	137
775	92	17	149
776	92	17	153
777	92	17	159
778	92	17	144
779	93	19	123
780	92	20	125
781	92	20	123
782	91	17	154
783	93	18	142
784	97	18	118
785	96	15	64
786	117	14	41
787	118	14	97
788	119	15	101
789	117	15	84
790	114	15	56
791	114	15	NP
792	114	15	NP
793	108	21	32
794	109	22	62
795	95	16	46
796	92	16	109
797	93	18	107
798	93	17	108
799	93	17	109
800	94	16	100
801	92	15	115
802	94	16	105
803	96	16	123
804	96	18	119
805	95	16	55
806	112	21	105
807	114	22	112
808	120	35	100
808	117	26	35	f
809	122	43	162
810	123	55	163
811	124	59	180
812	124	57	159
813	123	56	166
814	121	61	169
815	116	73	163
816	116	73	165
817	116	74	171
818	115	75	164
819	115	83	167
820	115	86	153
821	118	87	151
822	118	87	154
823	118	85	128
824	113	86	163
825	104	90	142
826	101	91	113
827	102	91	110
828	102	91	108
829	102	91	109
830	102	91	107
831	102	91	127
832	101	90	116
833	99	89	76
833	89	84	47	f
834	93	86	120
835	81	88	159
836	66	87	172
837	63	86	157
838	64	81	157
839	64	73	159
840	66	71	171
841	65	72	162
842	65	71	158
843	65	71	159
844	68	68	148
845	67	70	136
846	67	69	140
847	67	66	103
848	67	53	57
849	66	42	102
850	64	27	149
851	58	22	155
852	43	19	163
853	36	21	170
854	39	20	136
855	39	19	129
856	38	19	147
857	38	19	148
858	22	22	170
859	21	24	130
860	20	23	116
861	22	22	111
862	23	21	110
863	21	23	113
863	17	33	38	f
864	18	31	174
865	17	35	150
866	19	43	159
867	21	53	169
868	21	63	163
869	21	72	161
870	21	74	173
871	22	79	161
872	23	78	176
873	26	82	116
874	27	82	90
875	27	84	72
876	27	83	98
877	26	83	91
878	27	83	90
879	30	83	78
879	41	89	35	f
880	42	89	85
881	45	90	150
882	52	88	167
883	60	84	158
884	59	85	154
885	61	82	153
886	66	74	174
887	67	71	166
888	66	72	156
889	67	74	159
890	66	73	145
891	64	72	154
892	65	71	152
893	67	72	146
894	65	72	157
895	67	68	124
896	67	68	120
897	67	69	130
898	67	69	130
899	68	67	132
900	67	66	114
901	67	66	107
902	68	66	106
903	67	65	88
904	68	54	67
905	65	39	132
906	66	26	117
907	57	21	165
908	44	19	156
909	33	15	165
910	27	16	163
911	19	20	157
912	19	20	151
913	18	19	166
914	21	19	156
915	21	17	157
916	18	15	185
917	19	15	185
918	19	17	195
919	18	17	193
920	18	17	194
921	22	18	157
922	27	19	158
923	25	22	147
924	23	23	144
925	21	24	148
926	26	20	143
927	27	18	128
928	30	18	147
929	36	18	164
930	44	15	173
931	42	16	147
932	39	17	138
933	36	17	151
934	37	18	144
935	31	17	153
936	20	22	153
937	21	21	144
938	20	22	149
939	20	20	147
940	17	18	158
941	17	18	147
942	17	18	151
943	17	18	154
944	18	19	149
945	19	20	149
946	22	22	126
947	18	28	151
948	18	38	137
949	21	53	171
950	21	56	170
951	21	55	148
952	20	54	137
953	20	55	142
954	20	55	149
955	19	58	153
956	18	69	160
957	21	76	173
958	27	86	125
959	29	86	89
960	29	87	95
961	28	86	80
962	30	88	66
962	41	90	40	f
963	30	88	65
963	41	90	35	f
964	30	87	68
964	41	90	36	f
965	29	88	70
966	29	88	72
966	40	87	34	f
967	29	88	68
967	40	87	34	f
968	29	88	67
968	40	87	34	f
969	30	88	70
969	40	88	37	f
970	43	87	101
970	32	88	35	f
971	47	85	168
972	49	85	181
973	49	86	171
974	53	85	170
975	64	88	165
976	66	90	150
977	65	90	148
978	67	88	169
979	69	84	136
980	69	75	148
981	68	70	129
982	67	70	154
983	67	69	148
984	67	68	117
985	68	55	66
986	70	50	130
987	69	49	124
988	67	45	97
989	65	33	146
990	61	23	152
991	60	20	159
992	63	25	139
993	62	25	128
994	65	26	110
995	66	27	120
996	70	29	119
997	70	30	113
998	70	28	132
999	64	17	144
1000	62	17	145
1001	65	18	140
1002	69	16	158
1003	77	14	178
1004	89	13	167
1005	97	12	83
1006	118	11	37
1007	119	15	107
1008	115	20	99
1009	115	21	103
1010	115	22	112
1011	115	23	93
1011	117	33	33	f
1012	120	36	119
1013	120	46	164
1014	121	56	166
1015	121	63	162
1016	121	74	157
1017	121	84	148
1018	121	85	145
1019	118	86	142
1020	117	86	147
1021	117	86	148
1022	109	86	155
1023	99	87	79
1023	89	88	34	f
1024	85	90	142
1025	75	92	165
1026	61	93	170
1027	53	92	167
1028	52	92	185
1029	53	91	184
1030	52	90	177
1031	51	88	145
1032	52	87	147
1033	62	80	171
1034	67	73	158
1035	67	70	161
1036	68	71	158
1037	67	67	114
1038	68	64	57
1038	68	55	44	f
1039	67	51	99
1040	65	37	125
1041	66	25	107
1042	62	19	133
1043	59	19	138
1044	58	19	139
1045	46	19	146
1046	30	21	159
1047	19	23	159
1048	20	23	132
1049	20	23	132
1050	23	21	114
1051	22	23	144
1052	21	23	109
1052	18	33	37	f
1053	20	30	145
1054	19	30	149
1055	19	30	142
1056	19	29	136
1057	19	28	133
1058	17	31	152
1059	15	39	154
1060	15	52	162
1061	13	61	170
1062	13	61	155
1063	15	59	139
1064	15	61	152
1065	17	66	174
1066	18	67	175
1067	18	67	174
1068	18	67	166
1069	16	65	158
1070	17	65	159
1071	17	65	157
1072	17	66	161
1073	17	66	160
1074	17	66	165
1075	16	65	168
1076	17	65	157
1077	17	65	158
1078	17	66	163
1079	17	75	163
1080	18	86	155
1081	18	87	155
1082	17	84	142
1083	22	84	151
1084	30	86	78
1084	42	86	56	f
1085	30	87	75
1085	40	86	32	f
1086	30	87	67
1086	40	86	33	f
1087	30	86	71
1087	40	87	32	f
1088	42	89	74
1088	32	87	46	f
1089	45	88	129
1090	51	87	168
1091	66	78	160
1092	69	80	165
1093	70	81	181
1094	71	81	182
1095	76	83	173
1096	84	88	148
1097	84	88	176
1098	81	85	155
1099	84	85	155
1100	84	85	152
1101	83	85	155
1102	82	86	149
1103	79	87	133
1104	77	86	144
1105	78	85	159
1106	74	81	172
1107	68	74	160
1108	65	68	126
1109	66	64	67
1109	67	54	35	f
1110	68	47	120
1111	70	36	140
1112	68	31	147
1113	64	24	162
1114	61	21	135
1115	60	21	149
1116	60	21	152
1117	60	21	155
1118	61	21	142
1119	61	21	140
1120	61	21	140
1121	61	21	137
1122	60	20	149
1123	55	16	154
1124	51	15	155
1125	46	14	169
1126	22	17	156
1127	19	17	152
1128	24	19	147
1129	23	22	132
1130	23	22	124
1131	22	23	102
1132	22	23	107
1133	22	24	123
1134	22	24	132
1135	23	23	113
1136	21	25	136
1137	22	23	105
1137	18	33	35	f
1138	21	24	88
1138	19	34	40	f
1139	21	24	95
1139	19	33	35	f
1140	21	24	90
1140	20	34	39	f
1141	20	24	92
1141	20	34	38	f
1142	20	24	91
1142	20	34	31	f
1143	21	24	89
1143	20	34	34	f
1144	20	24	90
1144	20	34	40	f
1145	21	24	87
1145	20	34	38	f
1146	21	24	88
1146	20	34	41	f
1147	21	24	88
1148	21	24	84
1149	21	24	87
1150	21	24	86
1150	20	33	37	f
1151	21	24	86
1152	21	24	91
1153	21	24	89
1154	21	24	89
1155	21	24	86
1156	21	25	108
1157	16	34	126
1158	17	37	118
1159	17	40	147
1160	20	48	159
1161	22	69	167
1162	23	82	169
1163	22	85	142
1164	22	84	133
1165	27	86	97
1165	40	87	35	f
1166	28	87	85
1167	29	87	50
1167	40	86	30	f
1168	30	87	64
1169	29	88	62
1170	30	87	67
1170	40	89	32	f
1171	32	87	56
1171	43	88	55	f
1172	42	88	82
1172	33	86	31	f
1173	46	88	162
1174	52	85	171
1175	67	79	156
1176	67	80	158
1177	66	78	154
1178	68	72	133
1179	67	70	147
1180	67	71	148
1181	69	72	152
1182	70	71	151
1183	70	71	139
1184	68	72	132
1185	67	71	145
1186	68	72	131
1187	69	69	123
1188	68	71	132
1189	68	72	130
1190	67	71	152
1191	66	69	131
1192	67	68	118
1193	66	68	130
1194	66	68	126
1195	66	68	129
1196	66	68	135
1197	66	68	131
1198	66	68	131
1199	67	66	100
1200	70	57	48
1200	69	63	37	f
1201	70	38	159
1202	70	26	155
1203	74	22	165
1204	76	21	167
1205	73	22	154
1206	68	21	162
1207	57	19	181
1208	48	18	155
1209	38	18	154
1210	34	17	175
1211	20	17	175
1212	26	18	150
1213	26	20	156
1214	23	21	133
1215	23	21	137
1216	24	20	132
1217	24	21	130
1218	24	21	124
1219	24	19	144
1220	26	18	152
1221	32	18	160
1222	37	17	172
1223	44	14	170
1224	41	15	157
1225	38	15	125
1226	34	16	158
1227	35	18	130
1228	29	19	161
1229	26	21	137
1230	26	21	153
1231	26	20	150
1232	20	23	143
1233	20	24	148
1234	20	24	140
1235	16	20	152
1236	15	19	169
1237	15	19	164
1238	23	15	168
1239	26	14	172
1240	28	14	181
1241	26	15	161
1242	25	15	145
1243	25	16	152
1244	26	16	153
1245	26	16	155
1246	30	18	149
1247	35	19	152
1248	42	19	167
1249	44	17	187
1250	44	17	175
1251	43	18	167
1252	43	20	159
1253	43	20	156
1254	42	19	159
1255	43	20	161
1256	42	19	154
1257	42	19	149
1258	42	19	145
1259	42	19	141
1260	42	16	151
1261	41	17	158
1262	39	19	132
1263	36	18	145
1264	28	18	153
1265	23	21	136
1266	21	24	84
1266	19	34	46	f
1267	21	24	89
1267	19	34	45	f
1268	21	24	84
1268	19	34	31	f
1269	21	24	90
1269	19	33	30	f
1270	21	24	91
1270	19	33	30	f
1271	21	24	91
1271	19	33	33	f
1272	21	23	84
1272	20	33	33	f
1273	21	24	83
1273	18	33	36	f
1274	21	24	98
1274	15	31	35	f
1275	19	25	73
1275	15	33	63	f
1276	16	31	157
1277	15	36	149
1278	15	39	152
1279	19	46	159
1280	22	67	164
1281	23	78	167
1282	24	85	137
1283	25	84	130
1284	27	85	105
1285	29	85	87
1285	42	86	39	f
1286	29	86	86
1286	41	87	43	f
1287	29	86	87
1287	41	85	43	f
1288	41	86	63
1288	32	87	44	f
1289	42	86	68
1289	32	87	52	f
1290	42	86	68
1290	32	87	45	f
1291	32	87	47
1291	40	86	37	f
1292	31	87	48
1292	41	87	47	f
1293	32	87	60
1293	41	87	54	f
1294	41	87	54
1294	31	87	50	f
1295	31	87	65
1295	41	89	57	f
1296	44	91	122
1297	48	91	163
1298	57	91	166
1299	60	91	159
1300	58	90	153
1301	59	88	171
1302	64	82	169
1303	69	73	162
1304	68	70	139
1305	68	70	147
1306	68	64	56
1307	67	43	114
1308	65	35	97
1309	69	29	134
1310	68	30	137
1311	67	30	116
1312	65	30	104
1313	65	30	108
1314	65	31	114
1315	70	27	151
1316	73	23	150
1317	83	20	164
1318	83	20	144
1319	86	16	148
1320	91	15	146
1321	92	16	103
1322	96	16	51
1322	106	23	43	f
1323	109	22	59
1324	110	19	30
1325	110	19	NP
1326	109	23	54
1327	110	23	74
1328	109	20	48
1329	98	12	43
1330	110	22	75
1331	110	22	82
1332	113	24	89
1333	116	29	130
1334	114	25	75
1335	114	24	92
1336	115	24	94
1336	120	32	33	f
1337	118	37	114
1338	117	44	176
1339	116	47	175
1340	116	47	181
1341	116	47	175
1342	117	46	166
1343	117	46	161
1344	117	46	164
1345	118	46	160
1346	122	57	164
1347	122	69	166
1348	122	85	143
1349	118	85	156
1350	109	90	160
1351	105	91	147
1352	104	90	131
1353	102	91	105
1354	102	91	111
1355	102	91	109
1356	101	91	110
1357	102	91	110
1358	102	90	112
1359	101	91	111
1360	102	91	106
1361	102	91	114
1362	102	91	116
1363	102	91	115
1364	99	91	77
1364	88	91	48	f
1365	78	91	163
1366	67	92	164
1367	53	91	158
1368	53	91	155
1369	54	91	136
1370	54	91	135
1371	54	91	136
1372	54	91	138
1373	56	91	136
1374	55	91	138
1375	56	91	144
1376	56	91	145
1377	56	91	147
1378	56	91	146
1379	55	90	156
1380	53	88	165
1381	51	88	167
1382	52	88	160
1383	57	85	170
1384	66	77	157
1385	69	68	128
1386	69	65	75
1387	67	48	112
1388	70	31	166
1389	76	21	175
1390	84	18	166
1391	86	17	160
1392	87	17	159
1393	91	16	160
1394	91	15	160
1395	90	16	131
1396	99	20	120
1397	100	20	114
1398	100	20	114
1399	101	21	116
1400	100	20	102
1401	100	20	105
1402	98	19	90
1403	98	19	83
1404	98	19	75
