Slice	X	Y	AREA
387	23	79	139
388	28	83	117
389	42	87	75
389	32	85	33	f
390	43	88	89
391	43	90	109
392	40	89	72
393	40	89	69
394	40	89	47
395	41	89	49
395	31	85	32	f
396	42	88	61
397	42	88	63
398	41	88	64
398	32	86	30	f
399	42	86	65
400	45	86	111
401	54	85	163
402	60	83	145
403	62	80	157
404	63	81	158
405	64	81	159
406	67	82	170
407	69	83	172
408	70	83	154
409	71	82	168
410	76	84	184
411	82	86	183
412	82	87	175
413	82	87	186
414	83	88	181
415	83	88	180
416	83	88	181
417	83	88	175
418	83	88	177
419	83	88	183
420	82	88	181
421	82	88	183
422	82	88	181
423	81	88	173
424	81	88	171
425	80	88	163
426	80	88	153
427	80	87	148
428	81	86	158
429	83	86	167
430	82	86	166
431	82	86	164
432	83	85	171
433	83	85	180
434	83	85	177
435	82	86	164
436	82	86	165
437	83	85	165
438	82	85	160
439	80	85	152
440	78	86	156
441	79	87	140
442	78	87	164
443	77	88	169
444	78	87	157
445	79	85	155
446	80	85	156
447	84	84	141
448	85	84	138
449	85	84	117
450	83	83	104
451	84	82	86
452	85	83	103
453	86	83	115
454	85	85	147
455	83	86	125
456	83	86	132
457	82	86	148
458	79	85	170
459	72	82	172
460	69	79	169
461	67	81	167
462	67	81	174
463	67	81	181
464	65	81	185
465	63	81	179
466	62	83	178
467	57	84	174
468	53	85	159
469	52	85	160
470	52	85	159
471	52	85	166
472	52	86	147
473	53	87	138
474	55	88	140
475	57	87	157
476	59	84	162
477	64	75	160
478	65	69	134
479	66	66	103
480	66	65	87
481	66	63	40
482	66	54	69
483	67	55	53
483	62	52	34	f
484	68	55	44
484	62	52	33	f
485	68	54	46
485	62	50	30	f
486	68	56	39
487	67	51	89
488	66	42	109
489	65	30	135
490	65	21	129
491	68	19	162
492	71	16	162
493	71	16	163
494	71	16	157
495	71	16	156
496	71	17	161
497	71	17	142
498	71	19	149
499	71	19	128
500	71	19	127
501	72	19	154
502	71	19	153
503	68	18	155
504	66	16	147
505	64	14	141
506	68	15	106
506	59	16	32	f
507	62	15	170
508	60	16	162
509	60	16	153
510	60	16	157
511	60	18	150
512	60	18	157
513	60	18	151
514	60	18	157
515	60	18	158
516	60	18	160
517	60	18	159
518	60	18	162
519	60	18	162
520	60	18	161
521	60	18	160
522	60	17	148
523	61	17	140
524	60	17	150
525	59	17	146
526	59	17	144
527	59	18	145
528	60	17	138
529	59	17	141
530	59	17	141
531	59	17	141
532	58	18	133
533	58	17	125
534	58	18	131
535	59	17	131
536	60	17	149
537	62	18	147
538	65	23	138
539	66	26	146
540	68	28	135
541	71	39	116
542	72	48	129
543	72	49	106
544	71	48	107
545	71	49	101
546	71	49	96
547	71	48	100
548	71	47	86
549	71	49	101
550	70	50	126
551	69	51	79
552	69	51	87
553	70	50	123
554	71	49	113
555	71	49	110
556	70	49	100
557	70	53	75
558	69	52	76
559	68	49	81
560	66	44	75
561	64	41	124
562	68	36	155
563	68	36	140
564	68	36	142
565	69	34	142
566	70	33	154
567	70	32	145
568	69	32	153
569	69	33	151
570	69	33	131
571	69	34	128
572	69	33	144
573	68	33	144
574	67	32	150
575	66	31	130
576	64	26	128
577	60	23	146
578	59	22	148
579	58	21	120
580	56	19	123
581	55	19	144
582	56	19	114
583	56	19	114
584	56	19	143
585	56	19	137
586	53	18	155
587	48	17	138
588	42	19	120
589	39	19	144
590	30	22	163
591	24	24	143
592	22	24	137
593	22	24	122
594	22	24	123
595	22	24	121
596	20	25	155
597	20	25	164
598	20	25	163
599	21	24	142
600	19	26	155
601	19	26	149
602	16	28	125
603	16	27	108
604	15	25	62
605	17	28	94
606	17	31	108
607	17	33	114
608	16	33	114
609	17	35	95
610	16	34	120
611	16	33	124
612	16	34	109
613	17	34	117
614	17	33	143
615	19	36	132
616	20	36	135
617	19	37	135
618	19	38	150
619	21	45	152
620	22	58	157
621	22	60	145
622	22	66	165
623	23	79	158
624	27	87	149
625	26	87	148
626	26	86	150
627	27	87	124
628	26	86	138
629	26	85	120
630	26	86	126
631	26	86	126
632	28	87	100
633	30	89	73
633	40	94	35	f
634	30	89	79
634	40	94	35	f
635	30	88	66
635	40	94	39	f
636	30	89	85
636	40	94	31	f
637	31	89	75
638	30	88	68
639	30	87	75
640	30	88	82
641	29	87	76
642	30	88	93
643	30	88	63
644	31	88	59
644	41	89	37	f
645	42	87	82
646	46	85	151
647	58	83	158
648	64	81	168
649	67	81	153
650	67	81	149
651	69	81	153
652	70	82	148
653	70	82	146
654	71	82	138
655	71	82	137
656	70	82	145
657	76	84	170
658	80	87	177
659	80	87	177
660	80	87	175
661	80	87	177
662	79	87	165
663	79	88	171
664	79	87	171
665	79	87	174
666	79	87	164
667	81	87	148
668	83	86	148
669	84	86	142
670	84	86	145
671	84	86	146
672	84	86	140
673	83	86	137
674	83	86	144
675	83	87	150
676	82	87	156
677	81	85	154
678	77	85	155
679	71	82	154
680	68	82	156
681	65	82	160
682	64	83	155
683	64	83	151
684	64	83	158
685	60	84	155
686	57	86	156
687	56	85	155
688	56	86	162
689	56	86	164
690	56	86	161
691	56	86	160
692	56	86	160
693	56	86	164
694	56	86	164
695	55	87	190
696	55	87	181
697	55	87	179
698	55	87	186
699	54	87	190
700	53	88	182
701	56	85	162
702	56	85	160
703	55	84	169
704	52	85	159
705	50	85	140
706	50	85	142
707	50	85	144
708	50	85	141
709	50	85	148
710	51	85	146
711	50	84	158
712	50	84	158
713	50	85	160
714	48	86	156
715	48	86	155
716	48	87	153
717	52	90	141
718	55	90	149
719	55	91	164
720	54	90	162
721	55	90	175
722	55	90	161
723	55	90	160
724	55	90	161
725	55	90	155
726	55	90	154
727	55	90	156
728	55	90	157
729	55	91	154
730	55	91	156
731	55	91	160
732	55	91	160
733	55	91	153
734	55	91	153
735	55	91	159
736	55	91	158
737	55	91	155
738	55	91	156
739	55	91	159
740	54	90	143
741	55	88	150
742	58	87	142
743	59	86	146
744	63	80	141
745	66	71	164
746	67	67	113
747	69	65	73
747	70	56	42	f
748	68	52	87
749	67	42	134
750	68	41	129
751	70	35	160
752	70	28	157
753	72	22	165
754	70	19	157
755	70	20	159
756	70	20	143
757	69	19	127
758	67	17	88
758	57	14	53	f
759	62	16	156
760	60	16	151
761	58	15	120
762	57	16	119
763	57	16	114
764	56	16	105
765	57	16	115
766	57	16	116
767	57	16	115
768	57	16	117
769	57	16	116
770	57	16	117
771	56	16	130
772	55	16	145
773	51	17	155
774	47	20	153
775	39	22	137
776	38	22	155
777	39	22	134
778	41	20	121
779	39	20	160
780	33	22	175
781	30	23	167
782	26	23	154
783	26	24	147
784	31	20	147
785	30	20	161
786	27	22	160
787	29	20	161
788	26	19	173
789	26	18	166
790	26	17	168
791	26	18	162
792	26	18	155
793	23	17	169
794	21	16	180
795	21	15	182
796	20	15	169
797	20	15	171
798	24	16	156
799	24	20	154
800	26	18	156
801	28	17	146
802	33	19	155
803	40	21	137
804	40	21	125
805	45	20	130
806	45	19	133
807	44	18	136
808	44	17	123
809	45	19	130
810	44	17	133
811	44	17	119
812	41	18	156
813	38	19	150
814	38	19	151
815	38	20	149
816	38	19	139
817	39	18	125
818	40	18	138
819	40	18	137
820	40	18	137
821	41	19	139
822	43	19	128
823	42	17	118
824	41	18	114
825	38	19	143
826	34	22	142
827	34	22	133
828	28	22	142
829	28	22	132
830	26	22	125
831	19	36	76
831	22	25	43	f
832	17	37	120
833	17	37	125
834	19	39	143
835	19	51	168
836	21	64	164
837	23	73	166
838	24	82	145
839	29	85	110
840	27	86	83
841	29	87	62
841	41	89	53	f
842	44	88	104
843	47	87	152
844	53	86	171
845	58	84	164
846	63	83	145
847	66	79	153
848	70	73	169
849	70	73	169
850	70	73	168
851	69	73	158
852	69	72	160
853	70	69	143
854	69	66	87
855	68	54	65
855	69	64	44	f
856	67	48	97
857	67	46	94
858	68	46	107
859	68	43	113
860	69	37	149
861	71	31	152
862	73	26	132
863	72	25	143
864	71	25	124
865	71	26	139
866	71	26	137
867	71	26	138
868	71	26	136
869	68	25	145
870	65	23	156
871	65	23	151
872	65	23	151
873	65	23	145
874	65	23	150
875	65	23	143
876	64	23	168
877	64	22	171
878	65	23	163
879	67	22	137
880	67	19	130
881	67	19	131
882	71	17	132
883	77	15	138
884	78	15	139
885	78	15	135
886	79	15	141
887	78	15	135
888	78	15	133
889	79	15	134
890	78	15	126
891	78	15	127
892	79	15	138
893	79	14	148
894	80	14	161
895	80	14	139
896	81	14	158
897	88	14	84
897	77	15	69	f
898	96	13	171
899	102	14	159
900	106	14	123
901	107	15	105
902	106	15	93
903	106	15	107
904	106	14	88
905	106	14	NP
906	119	33	47
907	119	33	42
908	118	35	65
909	119	39	158
910	119	43	153
911	122	51	176
912	122	53	184
913	121	54	187
914	121	54	186
915	118	64	173
916	114	73	177
917	115	74	169
918	114	75	170
919	113	79	160
920	114	86	164
921	114	85	167
922	116	86	166
923	117	88	165
924	118	88	156
925	117	88	155
926	115	86	139
927	110	87	146
928	106	90	152
929	103	91	103
930	100	91	92
931	100	92	91
932	89	85	88
932	98	91	67	f
933	87	85	104
934	85	85	151
935	74	83	161
936	68	82	152
937	68	82	162
938	67	82	160
939	66	83	174
940	64	82	161
941	62	83	154
942	62	83	159
943	62	83	158
944	62	83	157
945	62	83	163
946	62	83	162
947	63	83	160
948	63	83	151
949	63	83	157
950	63	83	157
951	62	83	163
952	62	83	161
953	62	83	161
954	62	83	160
955	62	83	160
956	62	83	161
957	62	83	159
958	63	83	154
959	63	83	155
960	63	83	153
961	64	83	123
962	66	81	132
963	66	80	114
964	65	79	145
965	64	72	143
966	65	73	120
967	64	71	149
968	64	72	111
969	65	69	121
970	64	65	72
971	64	65	NP
972	64	36	109
973	64	35	111
974	66	34	144
975	71	28	148
976	72	26	123
977	76	21	102
978	75	20	94
979	75	21	87
979	85	15	33	f
980	77	19	132
981	76	20	104
982	77	19	129
983	77	19	125
984	75	20	101
985	75	20	86
986	75	20	90
987	75	20	98
988	77	19	130
989	76	20	100
990	76	20	101
991	76	20	113
992	76	20	102
993	76	20	104
994	76	20	108
995	76	20	113
996	76	20	110
996	85	12	33	f
997	78	18	150
998	76	21	108
999	75	19	135
1000	72	16	136
1001	71	15	144
1002	71	15	144
1003	70	15	152
1004	70	15	153
1005	67	14	171
1006	70	15	130
1006	59	14	37	f
1007	70	16	159
1008	66	17	157
1009	64	17	166
1010	64	17	155
1011	63	17	154
1012	63	17	153
1013	63	17	160
1014	63	17	163
1015	63	17	162
1016	63	17	159
1017	63	17	159
1018	63	17	159
1019	63	17	154
1020	63	17	151
1021	63	17	153
1022	63	17	156
1023	63	17	153
1024	63	17	156
1025	63	17	156
1026	63	17	152
1027	64	16	145
1028	63	16	157
1029	63	16	154
1030	64	17	158
1031	64	17	158
1032	64	17	161
1033	64	17	161
1034	64	17	158
1035	64	16	149
1036	64	17	141
1037	64	16	142
1038	66	17	125
1039	65	17	122
1040	66	19	135
1041	66	23	116
1042	67	27	117
1043	69	33	133
1044	72	44	80
1045	71	49	81
1046	71	48	65
1047	71	46	62
1048	70	44	41
1049	71	44	58
1050	70	44	46
1051	70	48	103
1052	69	51	86
1053	69	52	58
1054	69	51	60
1055	69	51	64
1056	69	52	59
1057	69	52	72
1058	70	55	68
1059	69	54	93
1060	67	50	78
1061	67	50	NP
1062	61	46	37
1063	67	44	55
1063	61	47	49	f
1064	68	43	91
1064	61	47	31	f
1065	69	43	86
1066	69	44	80
1067	68	44	74
1067	61	46	32	f
1068	69	45	85
1069	69	46	76
1070	68	46	68
1071	68	46	59
1072	68	46	58
1073	68	46	59
1074	68	46	59
1075	68	46	59
1076	68	46	66
1077	69	46	72
1078	68	45	86
1078	61	47	36	f
1079	65	44	112
1080	65	42	115
1081	66	38	92
1082	65	38	92
1083	64	35	133
1084	65	36	92
1084	60	27	31	f
1085	65	35	99
1085	60	26	39	f
1086	65	35	92
1086	60	26	35	f
1087	66	35	84
1087	60	26	40	f
1088	66	36	74
1089	66	37	100
1090	66	36	101
1091	67	39	91
1092	66	39	102
1093	66	39	106
1094	66	39	111
1095	66	39	111
1096	66	39	117
1097	66	39	102
1098	66	38	96
1099	66	38	94
1100	65	38	101
1101	66	38	94
1102	66	38	97
1103	66	38	95
1104	65	38	106
1105	66	38	116
1106	66	37	121
1107	65	36	130
1108	65	32	104
1109	65	33	109
1110	65	31	111
1111	65	31	117
1112	65	31	114
1113	65	31	116
1114	65	31	112
1115	65	32	117
1116	65	32	122
1117	65	31	119
1118	67	26	116
1119	67	25	122
1120	68	24	126
1121	69	23	149
1122	69	23	140
1123	68	23	134
1124	68	23	133
1125	68	21	142
1126	67	18	144
1127	66	17	137
1128	64	17	147
1129	64	17	148
1130	62	16	154
1131	61	16	139
1132	59	16	123
1133	59	16	126
1134	59	16	126
1135	59	16	119
1136	58	16	122
1137	56	15	79
1137	65	15	30	f
1138	58	16	122
1139	59	16	128
1140	59	15	119
1141	58	16	135
1142	58	16	130
1143	58	15	130
1144	59	16	129
1145	58	15	130
1146	58	15	130
1147	58	16	138
1148	58	16	130
1149	58	16	130
1150	58	16	141
1151	59	16	135
1152	59	16	131
1153	58	16	123
1154	58	16	129
1155	58	16	132
1156	58	16	131
1157	58	16	132
1158	58	16	134
1159	58	16	127
1160	58	16	125
1161	58	16	122
1162	58	16	124
1163	58	16	123
1164	59	16	120
1165	58	16	123
1166	58	16	117
1167	58	16	128
1168	59	16	137
1169	59	16	133
1170	58	16	133
1171	58	16	134
1172	59	16	136
1173	59	16	132
1174	58	16	134
1175	59	16	137
1176	58	16	138
1177	59	16	138
1178	58	16	137
1179	59	16	137
1180	58	16	132
1181	58	16	133
1182	58	16	132
1183	58	16	131
1184	58	16	117
1185	56	16	81
1185	65	15	30	f
1186	59	16	128
1187	58	16	128
1188	58	16	123
1189	59	16	133
1190	58	16	134
1191	59	16	138
1192	58	16	129
1193	59	16	136
1194	59	16	137
1195	59	16	137
1196	59	16	138
1197	59	16	132
1198	59	16	135
1199	59	16	138
1200	59	16	138
1201	59	16	137
1202	59	16	136
1203	58	16	130
1204	59	16	125
1205	59	16	124
1206	58	16	128
1207	58	16	131
1208	59	16	135
1209	58	16	136
1210	59	16	136
1211	58	16	143
1212	58	16	141
1213	58	16	141
1214	58	16	143
1215	58	16	143
1216	58	16	137
1217	59	16	139
1218	59	16	140
1219	59	16	139
1220	59	16	138
1221	59	16	134
1222	59	16	130
1223	59	16	131
1224	59	16	128
1225	59	16	126
1226	59	16	128
1227	59	16	128
1228	59	16	126
1229	59	16	125
1230	59	16	128
1231	58	16	132
1232	58	16	133
1233	58	16	133
1234	58	16	133
1235	58	16	135
1236	58	16	134
1237	58	16	134
1238	59	16	140
1239	59	16	137
1240	59	16	136
1241	59	16	136
1242	59	16	136
1243	59	16	127
1244	59	16	128
1245	59	16	132
1246	59	16	125
1247	59	16	124
1248	58	16	128
1249	59	16	126
1250	59	16	126
1251	59	16	128
1252	59	16	132
1253	59	16	135
1254	59	16	140
1255	58	16	138
1256	58	16	139
1257	59	16	138
1258	59	16	142
1259	59	16	142
1260	59	16	142
1261	59	16	142
1262	59	16	137
1263	59	16	127
1264	59	16	137
1265	59	16	128
1266	59	16	134
1267	59	16	125
1268	59	16	126
1269	59	16	124
1270	59	16	128
1271	59	16	130
1272	59	16	131
1273	59	16	134
1274	59	16	132
1275	59	16	135
1276	59	16	136
1277	58	16	140
1278	58	16	141
1279	58	16	141
1280	59	16	136
1281	59	16	136
1282	59	16	125
1283	59	16	136
1284	59	16	132
1285	59	16	126
1286	59	16	133
1287	59	16	128
1288	59	16	121
1289	59	16	131
1290	59	16	130
1291	59	16	136
1292	59	16	136
1293	59	16	136
1294	59	16	137
1295	59	16	137
1296	59	16	135
1297	59	16	136
1298	59	16	136
1299	59	16	137
1300	59	16	135
1301	59	16	136
1302	59	16	135
1303	59	16	135
1304	59	16	135
1305	59	16	133
1306	59	16	131
1307	59	16	129
1308	59	16	127
1309	59	16	128
1310	59	16	128
1311	59	16	127
1312	59	16	124
1313	59	16	113
1314	59	16	124
1315	60	16	132
1316	59	16	133
1317	59	16	124
1318	59	16	142
1319	59	16	139
1320	59	16	139
1321	59	16	138
1322	60	16	136
1323	60	16	135
1324	59	16	140
1325	59	16	141
1326	59	16	141
1327	59	16	141
1328	60	16	135
1329	60	16	133
1330	60	16	133
1331	59	17	132
1332	60	17	131
1333	60	17	129
1334	60	17	128
1335	60	17	129
1336	60	16	124
1337	60	16	128
1338	60	17	138
1339	60	17	129
1340	60	17	104
1341	62	19	135
1342	64	24	152
1343	66	26	143
1344	68	33	147
1345	72	40	86
1346	71	43	40
1347	71	43	45
1348	70	49	96
1349	69	51	103
1350	70	49	111
1351	70	51	97
1352	70	49	104
1353	70	50	98
1354	71	50	114
1355	71	49	105
1356	71	49	105
1357	69	53	76
1358	70	55	70
1359	68	55	66
1360	61	51	53
1360	66	49	38	f
1361	66	46	57
1361	61	50	57	f
1362	66	45	65
1362	61	49	54	f
1363	66	44	67
1363	61	49	46	f
1364	64	44	133
1365	66	42	85
1365	61	48	45	f
1366	65	44	136
1367	65	44	135
1368	64	45	125
1369	66	43	82
1369	61	47	30	f
1370	65	39	126
1371	64	38	140
1372	66	36	153
1373	67	34	138
1374	67	33	125
1375	66	34	121
1376	65	36	102
1377	65	36	104
1378	65	36	99
1379	65	35	108
1380	65	35	99
1381	65	34	103
1382	65	34	103
1383	65	34	104
1384	64	33	133
1385	65	34	107
1385	60	25	33	f
1386	65	34	109
1387	64	32	135
1388	64	32	142
1389	65	34	98
1389	59	25	48	f
1390	64	31	138
1391	65	32	133
1392	67	23	129
1393	68	21	139
1394	68	21	142
1395	68	20	154
1396	69	21	147
1397	68	22	134
1398	70	21	160
1399	71	20	148
1400	70	20	136
1401	70	20	136
1402	71	20	146
1403	72	19	132
1404	77	17	147
1405	81	18	143
1406	89	21	105
1406	78	17	37	f
1407	92	21	152
1408	94	21	138
1409	95	20	149
1410	95	20	149
1411	95	20	148
1412	94	21	133
1413	95	21	141
1414	100	22	73
1415	100	22	NP
1416	100	22	NP
1417	100	22	NP
1418	100	22	NP
1419	100	22	NP
1420	100	22	NP
1421	100	22	NP
1422	100	22	NP
1423	100	22	NP
1424	100	22	NP
1425	100	22	NP
1426	100	22	NP
1427	100	22	NP
1428	114	14	46
1429	112	14	49
1430	105	15	73
1431	98	14	144
1432	94	14	136
1433	93	15	143
1434	90	15	134
1435	90	15	135
1436	90	15	134
1437	90	15	141
1438	89	17	150
1439	89	19	125
1440	92	21	141
1441	93	21	142
1442	95	21	139
1443	95	21	138
1444	94	20	137
1445	93	19	148
1446	93	19	158
1447	93	19	156
1448	93	19	153
1449	93	19	139
1450	91	17	157
1451	90	17	133
1452	90	16	136
1453	90	16	138
1454	91	17	127
1455	91	18	116
1456	91	18	127
1457	90	18	116
1458	91	18	124
1459	91	17	136
1460	91	15	139
1461	93	12	147
1462	93	12	138
1463	95	12	155
1464	97	12	165
1465	102	12	173
1466	103	12	172
1467	105	12	180
1468	104	12	183
1469	102	12	161
1470	99	13	140
1471	97	13	140
1472	99	13	158
1473	99	13	158
1474	99	13	156
1475	99	13	156
1476	98	13	149
1477	98	12	154
1478	97	13	151
1479	96	13	136
1480	97	13	134
1481	99	13	154
1482	99	13	166
1483	100	13	176
1484	103	13	187
1485	108	12	187
1486	114	13	167
1487	114	13	163
1488	107	13	135
1489	107	14	91
1490	107	14	NP
1491	116	35	60
1492	118	40	159
1493	122	57	164
1494	118	70	171
1495	116	74	174
1496	116	75	171
1497	116	75	176
1498	114	81	164
1499	113	85	160
1500	110	86	167
1501	106	89	158
1502	103	89	126
1503	97	87	163
1504	95	86	150
1505	90	85	61
1505	98	89	53	f
1506	89	87	75
1506	98	89	61	f
1507	85	89	143
1508	80	90	157
1509	70	90	157
1510	57	91	162
1511	56	92	160
1512	58	91	155
1513	58	90	153
1514	59	90	154
1515	58	90	153
1516	60	87	162
1517	61	82	160
1518	65	71	148
1519	66	68	117
1520	66	68	116
1521	66	68	122
1522	67	64	61
1522	69	55	57	f
1523	69	55	65
1523	69	64	39	f
1524	68	53	69
1525	67	51	70
1526	66	45	104
1527	64	37	121
1528	65	31	100
1529	62	22	144
1530	62	19	162
1531	62	19	151
1532	63	18	156
1533	64	18	146
1534	64	17	150
1535	65	17	156
1536	64	19	132
1537	61	19	165
1538	60	19	171
1539	58	19	134
1540	58	18	123
1541	49	19	147
1542	33	22	164
1543	24	22	171
1544	22	23	163
1545	22	23	167
1546	22	22	174
1547	22	22	170
1548	22	22	172
1549	23	22	169
1550	21	23	173
1551	25	22	155
1552	26	23	126
1553	23	27	137
1554	19	40	130
1555	18	47	158
1556	20	57	156
1557	22	69	168
1558	23	80	160
1559	28	87	116
1560	28	86	83
1561	28	87	88
1562	28	87	89
1563	28	87	82
1564	28	87	77
1565	28	87	85
1566	28	89	75
1567	29	89	80
1567	41	91	39	f
1568	28	89	77
1568	41	89	39	f
1569	41	88	65
1569	31	89	36	f
1570	44	87	111
1571	45	87	132
1572	47	85	140
1573	49	85	137
